# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
2.154000000000000000e+04, 1.903332499023911804e-03, 1.516827916285050166e-07, 2.399789241819120491e+02, 1.480545348453428112e-01, 1.505993234004738600e-07
2.160000000000000000e+04, 1.903407229488523209e-03, 1.516808993311352465e-07, 2.399789078901782204e+02, 1.480522934660677692e-01, 1.505987800468154913e-07
2.166000000000000000e+04, 1.903481959995630786e-03, 1.516874858204726801e-07, 2.399788604428559893e+02, 1.480501313776419470e-01, 1.505937549536788284e-07
2.172000000000000000e+04, 1.903556690426151839e-03, 1.517056112491621931e-07, 2.399789133971914623e+02, 1.480477137616459660e-01, 1.506031725640022652e-07
2.178000000000000000e+04, 1.903631420944672812e-03, 1.516944323494344827e-07, 2.399789178819962672e+02, 1.480454195020864949e-01, 1.506056179403581961e-07
2.184000000000000000e+04, 1.903706151447494320e-03, 1.516844650590772819e-07, 2.399788895816604111e+02, 1.480432086802637159e-01, 1.506033470360015242e-07
2.190000000000000000e+04, 1.903780881976689914e-03, 1.516832917772073024e-07, 2.399788481642035833e+02, 1.480410312374608739e-01, 1.505991890280720828e-07
2.196000000000000000e+04, 1.903855612416208111e-03, 1.516953310743052431e-07, 2.399788376652291788e+02, 1.480387751102407723e-01, 1.505994788033160657e-07
2.202000000000000000e+04, 1.903930342854816878e-03, 1.517067019819661399e-07, 2.399788663258165968e+02, 1.480364193272762086e-01, 1.506054021597581894e-07
2.208000000000000000e+04, 1.904005073315004522e-03, 1.517045191587025511e-07, 2.399788883174751106e+02, 1.480340805170192453e-01, 1.506103662540842623e-07
2.214000000000000000e+04, 1.904079803794733608e-03, 1.516918145273657765e-07, 2.399788743515212843e+02, 1.480318332115577173e-01, 1.506101573550043299e-07
2.220000000000000000e+04, 1.904154534276865287e-03, 1.516773236968087648e-07, 2.399788218124412538e+02, 1.480296840629468924e-01, 1.506043989209246118e-07
2.226000000000000000e+04, 1.904229264742375279e-03, 1.516737961136792198e-07, 2.399787557605909001e+02, 1.480275692964819201e-01, 1.505966961680531541e-07
2.232000000000000000e+04, 1.904303995155985163e-03, 1.516886258779472333e-07, 2.399787281239426306e+02, 1.480253567732865705e-01, 1.505945200973594877e-07
2.238000000000000000e+04, 1.904378725547381914e-03, 1.517039906904485406e-07, 2.399787635064049596e+02, 1.480229838896783834e-01, 1.506014108977966291e-07
2.244000000000000000e+04, 1.904453455988224355e-03, 1.517004103345185036e-07, 2.399787864149159589e+02, 1.480206427481615128e-01, 1.506065071555512529e-07
2.250000000000000000e+04, 1.904528186451176931e-03, 1.516880217855308625e-07, 2.399787700415926963e+02, 1.480184015615471638e-01, 1.506059516344650260e-07
2.256000000000000000e+04, 1.904602916911061431e-03, 1.516806942039872871e-07, 2.399787223658275934e+02, 1.480162400224948327e-01, 1.506008921652290677e-07
2.262000000000000000e+04, 1.904677647316980419e-03, 1.516891432996096802e-07, 2.399786924633150988e+02, 1.480140332581812157e-01, 1.505983898240883248e-07
2.268000000000000000e+04, 1.904752377695817338e-03, 1.517042079844617429e-07, 2.399787101152972468e+02, 1.480117054941396115e-01, 1.506027298978812995e-07
2.274000000000000000e+04, 1.904827108179746190e-03, 1.517043041284908588e-07, 2.399787441841232010e+02, 1.480093359577093481e-01, 1.506094323098699581e-07
2.280000000000000000e+04, 1.904901838621655269e-03, 1.516936616752713377e-07, 2.399787224269864794e+02, 1.480071084650827484e-01, 1.506081019621331212e-07
2.286000000000000000e+04, 1.904976569092706618e-03, 1.516815138525668268e-07, 2.399787009455706936e+02, 1.480048802683431308e-01, 1.506068112193848644e-07
2.292000000000000000e+04, 1.905051299531938152e-03, 1.516777717589443594e-07, 2.399786144199301248e+02, 1.480028175599601425e-01, 1.505961607216230544e-07
2.298000000000000000e+04, 1.905126029870646146e-03, 1.517002558593165533e-07, 2.399786341523018791e+02, 1.480004845045860551e-01, 1.506008003368481970e-07
2.304000000000000000e+04, 1.905200760261931440e-03, 1.517007015875509058e-07, 2.399786540820480525e+02, 1.479981509469992518e-01, 1.506054684765205872e-07
2.310000000000000000e+04, 1.905275490686594766e-03, 1.516927380116665650e-07, 2.399786486222636199e+02, 1.479958819843989748e-01, 1.506064830786356244e-07
2.316000000000000000e+04, 1.905350221111126686e-03, 1.516849763470623438e-07, 2.399786149883455835e+02, 1.479936846991216359e-01, 1.506034432446329430e-07
2.322000000000000000e+04, 1.905424951501625067e-03, 1.516890436274209148e-07, 2.399785813583876006e+02, 1.479914874021694970e-01, 1.506004038557698717e-07
2.328000000000000000e+04, 1.905499681856525620e-03, 1.517003369930463559e-07, 2.399785901238863062e+02, 1.479891822488104414e-01, 1.506034655188938208e-07
2.334000000000000000e+04, 1.905574412237547640e-03, 1.517011088581238488e-07, 2.399786056054025778e+02, 1.479868600099275844e-01, 1.506074937781736767e-07
2.340000000000000000e+04, 1.905649142640977083e-03, 1.516921934781574752e-07, 2.399785949414008996e+02, 1.479846042842222209e-01, 1.506077593876955499e-07
2.346000000000000000e+04, 1.905723873042470141e-03, 1.516835511337118098e-07, 2.399785556452999344e+02, 1.479824213949778033e-01, 1.506039043024591988e-07
2.352000000000000000e+04, 1.905798603422446122e-03, 1.516868610643881349e-07, 2.399785164178172181e+02, 1.479802383287510681e-01, 1.506000589420817805e-07
2.358000000000000000e+04, 1.905873333763437013e-03, 1.517024143614742852e-07, 2.399785198137503528e+02, 1.479779468342125592e-01, 1.506023479054029164e-07
2.364000000000000000e+04, 1.905948064115469201e-03, 1.517080507011781821e-07, 2.399785597294865056e+02, 1.479755624411231429e-01, 1.506098930265326245e-07
2.370000000000000000e+04, 1.906022794494906985e-03, 1.516988568571468592e-07, 2.399785517366738645e+02, 1.479732999174355190e-01, 1.506105430153522151e-07
2.376000000000000000e+04, 1.906097524901601611e-03, 1.516864279674345378e-07, 2.399785329145456103e+02, 1.479710649388747135e-01, 1.506096343383084192e-07
2.382000000000000000e+04, 1.906172255296898670e-03, 1.516811636274439992e-07, 2.399784561808378669e+02, 1.479689772668995873e-01, 1.506003902816257466e-07
2.388000000000000000e+04, 1.906246985608703272e-03, 1.517023511491528341e-07, 2.399784611056721531e+02, 1.479666818826012586e-01, 1.506028993572212889e-07
2.394000000000000000e+04, 1.906321716001503630e-03, 1.517087492248988030e-07, 2.399784958257874621e+02, 1.479643107093109311e-01, 1.506096971150143780e-07
2.400000000000000000e+04, 1.906396446370077925e-03, 1.516964240587547714e-07, 2.399784983650059189e+02, 1.479620213931497341e-01, 1.506118629832900301e-07
2.406000000000000000e+04, 1.906471176750198322e-03, 1.516780458874690506e-07, 2.399784466152374307e+02, 1.479598701613625555e-01, 1.506062144750179835e-07
2.412000000000000000e+04, 1.906545907110730222e-03, 1.516758394578464140e-07, 2.399783731909866731e+02, 1.479577740545024167e-01, 1.505974458603243316e-07
2.418000000000000000e+04, 1.906620637400276803e-03, 1.516952602675728107e-07, 2.399783606002069973e+02, 1.479555232183407398e-01, 1.505974336545341130e-07
2.424000000000000000e+04, 1.906695367703544830e-03, 1.517065500528934806e-07, 2.399784031423504302e+02, 1.479531321561758650e-01, 1.506053576963558335e-07
2.430000000000000000e+04, 1.906770098057322584e-03, 1.516949629925231947e-07, 2.399784106358513327e+02, 1.479508302368433004e-01, 1.506082367015295252e-07
2.436000000000000000e+04, 1.906844828425125144e-03, 1.516815812899182649e-07, 2.399783668478646632e+02, 1.479486587425338506e-01, 1.506037336647691925e-07
2.442000000000000000e+04, 1.906919558742067346e-03, 1.516874400581148064e-07, 2.399783213555442387e+02, 1.479464915809282355e-01, 1.505989851092967467e-07
2.448000000000000000e+04, 1.906994289009375640e-03, 1.517016750813484914e-07, 2.399783408718541295e+02, 1.479441590850895105e-01, 1.506035948381397095e-07
2.454000000000000000e+04, 1.907069019330759167e-03, 1.516980950958376355e-07, 2.399783528224894553e+02, 1.479418458301168804e-01, 1.506071155366196053e-07
2.460000000000000000e+04, 1.907143749676993476e-03, 1.516881693444342276e-07, 2.399783299592954506e+02, 1.479396211123157057e-01, 1.506056244557083095e-07
2.466000000000000000e+04, 1.907218480001488230e-03, 1.516886666130957701e-07, 2.399782915699210548e+02, 1.479374358782707954e-01, 1.506018980854733153e-07
2.472000000000000000e+04, 1.907293210273928704e-03, 1.517005688232488817e-07, 2.399782939153309087e+02, 1.479351470510966160e-01, 1.506040360124986739e-07
2.478000000000000000e+04, 1.907367940611161532e-03, 1.517035975534998074e-07, 2.399783138010079142e+02, 1.479328136165597996e-01, 1.506086992326946832e-07
2.484000000000000000e+04, 1.907442670921716482e-03, 1.516960691172782457e-07, 2.399783063904931453e+02, 1.479305495985828445e-01, 1.506094327111485346e-07
2.490000000000000000e+04, 1.907517401268297519e-03, 1.516861630537271756e-07, 2.399782769646226086e+02, 1.479283415630840148e-01, 1.506069965588923021e-07
2.496000000000000000e+04, 1.907592131585777702e-03, 1.516887908906250299e-07, 2.399782249677186314e+02, 1.479261909225050575e-01, 1.506013106198948413e-07
2.502000000000000000e+04, 1.907666861839888437e-03, 1.517040396191992714e-07, 2.399782451650967232e+02, 1.479238566983044345e-01, 1.506060188627938262e-07
2.508000000000000000e+04, 1.907741592136592270e-03, 1.516991529923567054e-07, 2.399782560827408986e+02, 1.479215460712838548e-01, 1.506093911302824663e-07
2.514000000000000000e+04, 1.907816322449551330e-03, 1.516866254839665845e-07, 2.399782269823651291e+02, 1.479193372025498221e-01, 1.506070015765273873e-07
2.520000000000000000e+04, 1.907891052747809910e-03, 1.516854751519518085e-07, 2.399781773860216845e+02, 1.479171804483769559e-01, 1.506016608074382846e-07
2.526000000000000000e+04, 1.907965782989817912e-03, 1.517021182310458606e-07, 2.399781732988363956e+02, 1.479149079747947571e-01, 1.506028725795185558e-07
2.532000000000000000e+04, 1.908040513244905513e-03, 1.517111677430067909e-07, 2.399782158146554707e+02, 1.479125170037369486e-01, 1.506107947114315139e-07
2.538000000000000000e+04, 1.908115243534949960e-03, 1.516957822385595113e-07, 2.399782184569446599e+02, 1.479102274192055921e-01, 1.506129756043176038e-07
2.544000000000000000e+04, 1.908189973840775404e-03, 1.516752834277556957e-07, 2.399781561120804838e+02, 1.479081030711521805e-01, 1.506057987638137872e-07
2.550000000000000000e+04, 1.908264704110562400e-03, 1.516793511197700556e-07, 2.399780792286313158e+02, 1.479060156846352114e-01, 1.505965281617411169e-07
2.556000000000000000e+04, 1.908339434307268533e-03, 1.517030065175545352e-07, 2.399780965066543388e+02, 1.479036888861441912e-01, 1.506008163753046625e-07
2.562000000000000000e+04, 1.908414164552116278e-03, 1.517037385858725682e-07, 2.399781352373149161e+02, 1.479013075444505776e-01, 1.506081939042236653e-07
2.568000000000000000e+04, 1.908488894846921890e-03, 1.516866739322262558e-07, 2.399781128421480503e+02, 1.478990816135961339e-01, 1.506067693118363995e-07
2.574000000000000000e+04, 1.908563625113632355e-03, 1.516893145910542206e-07, 2.399780582042880326e+02, 1.478969376559937932e-01, 1.506007015126213092e-07
2.580000000000000000e+04, 1.908638355352082873e-03, 1.517079732532419192e-07, 2.399780877967645836e+02, 1.478945795502058236e-01, 1.506067633396512192e-07
2.586000000000000000e+04, 1.908713085598859197e-03, 1.517082103537022364e-07, 2.399781083625899498e+02, 1.478922443952276344e-01, 1.506115254028877238e-07
2.592000000000000000e+04, 1.908787815886420170e-03, 1.516920651508749415e-07, 2.399781109403548953e+02, 1.478899549715280703e-01, 1.506136970823956732e-07
2.598000000000000000e+04, 1.908862546174925050e-03, 1.516776592094588043e-07, 2.399780221506327393e+02, 1.478878978272900324e-01, 1.506027105126959095e-07
2.604000000000000000e+04, 1.908937276352264513e-03, 1.516964124684664173e-07, 2.399780043147197262e+02, 1.478856602997139780e-01, 1.506019421413621116e-07
2.610000000000000000e+04, 1.909012006562135245e-03, 1.517031289923784075e-07, 2.399780320763271959e+02, 1.478833068528799255e-01, 1.506077406557394277e-07
2.616000000000000000e+04, 1.909086736821261933e-03, 1.516910006476343818e-07, 2.399780197187100441e+02, 1.478810553952247253e-01, 1.506077612802496395e-07
2.622000000000000000e+04, 1.909161467065504476e-03, 1.516879688522370030e-07, 2.399779749435496399e+02, 1.478788863455691993e-01, 1.506031129654912176e-07
2.628000000000000000e+04, 1.909236197248110993e-03, 1.517006689685069511e-07, 2.399779722385418381e+02, 1.478766103495564033e-01, 1.506045236932303271e-07
2.634000000000000000e+04, 1.909310927454740828e-03, 1.517033300843407096e-07, 2.399779948693605718e+02, 1.478742699484765222e-01, 1.506095835295877025e-07
2.640000000000000000e+04, 1.909385657695066366e-03, 1.516902826281882683e-07, 2.399779778406727075e+02, 1.478720303617570564e-01, 1.506089312948695960e-07
2.646000000000000000e+04, 1.909460387926332527e-03, 1.516856206810310568e-07, 2.399779264599980309e+02, 1.478698780946421099e-01, 1.506033311750016110e-07
2.652000000000000000e+04, 1.909535118096785137e-03, 1.517022308280673018e-07, 2.399779150335121471e+02, 1.478676242657986639e-01, 1.506034856815792234e-07
2.658000000000000000e+04, 1.909609848276219712e-03, 1.517128582650192097e-07, 2.399779619109563669e+02, 1.478652222353106227e-01, 1.506120381544579447e-07
2.664000000000000000e+04, 1.909684578496066622e-03, 1.516942495960217858e-07, 2.399779628742457760e+02, 1.478629369128549309e-01, 1.506139773797093826e-07
2.670000000000000000e+04, 1.909759308732179384e-03, 1.516723722284126608e-07, 2.399778870539091713e+02, 1.478608467572391227e-01, 1.506048565143077363e-07
2.676000000000000000e+04, 1.909834038944566983e-03, 1.516830323161065609e-07, 2.399778118413954644e+02, 1.478587550514675608e-01, 1.505958228849855259e-07
2.682000000000000000e+04, 1.909908769032715205e-03, 1.517072032579860575e-07, 2.399778536216624332e+02, 1.478563659825919419e-01, 1.506036414366485130e-07
2.688000000000000000e+04, 1.909983499298746742e-03, 1.516974508231593530e-07, 2.399778760552693768e+02, 1.478540260842816922e-01, 1.506086733334145620e-07
2.694000000000000000e+04, 1.910058229502424728e-03, 1.516794913121585068e-07, 2.399778295467557427e+02, 1.478518614146763499e-01, 1.506037741146208596e-07
2.700000000000000000e+04, 1.910132959726416760e-03, 1.516920284941477999e-07, 2.399777739889270833e+02, 1.478497197404132213e-01, 1.505975711194098495e-07
2.706000000000000000e+04, 1.910207689833937723e-03, 1.517120414400734717e-07, 2.399778393928862101e+02, 1.478472706352987054e-01, 1.506087932402720780e-07
2.712000000000000000e+04, 1.910282420039227051e-03, 1.516930250399500627e-07, 2.399778363353239001e+02, 1.478449955278073047e-01, 1.506101532020601024e-07
2.718000000000000000e+04, 1.910357150249173677e-03, 1.516832550461846246e-07, 2.399777800494660482e+02, 1.478428556979619057e-01, 1.506038450459575030e-07
2.724000000000000000e+04, 1.910431880371381026e-03, 1.516961929708468424e-07, 2.399777563186960663e+02, 1.478406331299313425e-01, 1.506022266612763853e-07
2.730000000000000000e+04, 1.910506610506898040e-03, 1.517039001687393137e-07, 2.399777869661716920e+02, 1.478382723633096529e-01, 1.506084422452257622e-07
2.736000000000000000e+04, 1.910581340696821187e-03, 1.516908886100609704e-07, 2.399777721416966472e+02, 1.478360271576012186e-01, 1.506081069408433368e-07
2.742000000000000000e+04, 1.910656070866706109e-03, 1.516906951708440146e-07, 2.399777270810698155e+02, 1.478338587908178403e-01, 1.506034154613621293e-07
2.748000000000000000e+04, 1.910730800973098852e-03, 1.517042587987284343e-07, 2.399777391219842855e+02, 1.478315453118818623e-01, 1.506069505818604924e-07
2.754000000000000000e+04, 1.910805531126617525e-03, 1.517000631463375731e-07, 2.399777539571111618e+02, 1.478292247317068708e-01, 1.506108883652176991e-07
2.760000000000000000e+04, 1.910880261299919202e-03, 1.516863652085639959e-07, 2.399777174183627153e+02, 1.478270347030573029e-01, 1.506074244317195868e-07
2.766000000000000000e+04, 1.910954991443807125e-03, 1.516926648478247701e-07, 2.399776711281156452e+02, 1.478248694525020612e-01, 1.506025553666728758e-07
2.772000000000000000e+04, 1.911029721538547079e-03, 1.517123656467930113e-07, 2.399777012981211897e+02, 1.478225099055082981e-01, 1.506087026664745865e-07
2.778000000000000000e+04, 1.911104451676997294e-03, 1.517070083933560117e-07, 2.399777359620331083e+02, 1.478201389401899435e-01, 1.506154976390326568e-07
2.784000000000000000e+04, 1.911179181861246594e-03, 1.516794272800857426e-07, 2.399776935454821114e+02, 1.478179638404759633e-01, 1.506111865333474350e-07
2.790000000000000000e+04, 1.911253912023359739e-03, 1.516838653972185989e-07, 2.399775892143185843e+02, 1.478159460629800970e-01, 1.505979540497717898e-07
2.796000000000000000e+04, 1.911328642085311034e-03, 1.517110497211768415e-07, 2.399776523463168303e+02, 1.478135027634641940e-01, 1.506088510952999260e-07
2.802000000000000000e+04, 1.911403372231690670e-03, 1.516941563272716586e-07, 2.399776453044594575e+02, 1.478112377724029869e-01, 1.506096368605579721e-07
2.808000000000000000e+04, 1.911478102434470286e-03, 1.516808922279053570e-07, 2.399776028280809612e+02, 1.478090628139213658e-01, 1.506053166537126316e-07
2.814000000000000000e+04, 1.911552832528968680e-03, 1.516902890254540480e-07, 2.399775423611921212e+02, 1.478069335664301820e-01, 1.505984038808493768e-07
2.820000000000000000e+04, 1.911627562581204006e-03, 1.517104294449695626e-07, 2.399775973128142539e+02, 1.478045110599920386e-01, 1.506081227263036342e-07
2.826000000000000000e+04, 1.911702292723188069e-03, 1.516923401711928978e-07, 2.399775990994117478e+02, 1.478022236347976692e-01, 1.506101806257467423e-07
2.832000000000000000e+04, 1.911777022857481237e-03, 1.516856568023927446e-07, 2.399775336959792753e+02, 1.478001069212142582e-01, 1.506025561331033060e-07
2.838000000000000000e+04, 1.911851752892526754e-03, 1.517026798053073289e-07, 2.399775411062191495e+02, 1.477978052090350436e-01, 1.506054243624429832e-07
2.844000000000000000e+04, 1.911926482994166353e-03, 1.516997329325026702e-07, 2.399775602621431858e+02, 1.477954736537984148e-01, 1.506099853249083871e-07
2.850000000000000000e+04, 1.912001213125018046e-03, 1.516892916640705743e-07, 2.399775228178073689e+02, 1.477932858980755271e-01, 1.506063896233636276e-07
2.856000000000000000e+04, 1.912075943186942236e-03, 1.516988487622509763e-07, 2.399775010783316134e+02, 1.477910582422898855e-01, 1.506050570756968853e-07
2.862000000000000000e+04, 1.912150673255935641e-03, 1.517050640114164041e-07, 2.399775286913487946e+02, 1.477887052032655912e-01, 1.506108369778952612e-07
2.868000000000000000e+04, 1.912225403365652113e-03, 1.516903996702207440e-07, 2.399775095515590806e+02, 1.477864709400749099e-01, 1.506098790679774193e-07
2.874000000000000000e+04, 1.912300133463445614e-03, 1.516896628243056986e-07, 2.399774552763191764e+02, 1.477843259355310357e-01, 1.506038573309348731e-07
2.880000000000000000e+04, 1.912374863497191173e-03, 1.517101915841108810e-07, 2.399774677111119559e+02, 1.477820114579314614e-01, 1.506074498677443131e-07
2.886000000000000000e+04, 1.912449593564972223e-03, 1.517104753385887970e-07, 2.399775146225662183e+02, 1.477796093968077318e-01, 1.506160114767181270e-07
2.892000000000000000e+04, 1.912524323687065514e-03, 1.516869990183388688e-07, 2.399774775989640432e+02, 1.477774205604728552e-01, 1.506124759140058322e-07
2.898000000000000000e+04, 1.912599053762273783e-03, 1.516895045622356197e-07, 2.399774053691771769e+02, 1.477753211566200653e-01, 1.506038659212324277e-07
2.904000000000000000e+04, 1.912673783789660929e-03, 1.517105908838287163e-07, 2.399774347587330681e+02, 1.477729636098406019e-01, 1.506099023183468894e-07
2.910000000000000000e+04, 1.912748513921822989e-03, 1.516953891142205047e-07, 2.399774524481176172e+02, 1.477706357830892436e-01, 1.506142524756207149e-07
2.916000000000000000e+04, 1.912823244018660223e-03, 1.516769923630781182e-07, 2.399773650139790959e+02, 1.477685749907734214e-01, 1.506034504958452323e-07
2.922000000000000000e+04, 1.912897974020805842e-03, 1.516986231040182098e-07, 2.399773373261180893e+02, 1.477663624309327739e-01, 1.506012599631439321e-07
2.928000000000000000e+04, 1.912972704043988236e-03, 1.517077497124798184e-07, 2.399773922279509861e+02, 1.477639400826219751e-01, 1.506109739909650795e-07
2.934000000000000000e+04, 1.913047434139998225e-03, 1.516869057146929958e-07, 2.399773610280331013e+02, 1.477617364396284494e-01, 1.506082772096026902e-07
2.940000000000000000e+04, 1.913122164169356234e-03, 1.516922796059912319e-07, 2.399773074937590707e+02, 1.477595895258517478e-01, 1.506023608882281000e-07
2.946000000000000000e+04, 1.913196894160916353e-03, 1.517061530117716084e-07, 2.399773437590639276e+02, 1.477572145201543341e-01, 1.506093888795868852e-07
2.952000000000000000e+04, 1.913271624231217306e-03, 1.516924133671160920e-07, 2.399773311285638613e+02, 1.477549637072035904e-01, 1.506093686687122165e-07
2.958000000000000000e+04, 1.913346354273177431e-03, 1.516939476468579137e-07, 2.399772854099819881e+02, 1.477527969345003300e-01, 1.506045786583328750e-07
2.964000000000000000e+04, 1.913421084258487125e-03, 1.517069672963974838e-07, 2.399773105728351084e+02, 1.477504501310627771e-01, 1.506100064555926239e-07
2.970000000000000000e+04, 1.913495814305451711e-03, 1.516951394822458313e-07, 2.399773102217244798e+02, 1.477481681285952309e-01, 1.506117563480690658e-07
2.976000000000000000e+04, 1.913570544352848676e-03, 1.516882162571766902e-07, 2.399772542436404876e+02, 1.477460274064102963e-01, 1.506054870453407578e-07
2.982000000000000000e+04, 1.913645274331600464e-03, 1.517079766149113402e-07, 2.399772499850560621e+02, 1.477437553277623217e-01, 1.506066735527739114e-07
2.988000000000000000e+04, 1.913720004332542836e-03, 1.517125691268510205e-07, 2.399773050064775646e+02, 1.477413326945293259e-01, 1.506164061937880562e-07
2.994000000000000000e+04, 1.913794734396659283e-03, 1.516813067447982593e-07, 2.399772700283699578e+02, 1.477391386321725009e-01, 1.506131640977467942e-07
3.000000000000000000e+04, 1.913869464440330929e-03, 1.516848237879233266e-07, 2.399771575913446497e+02, 1.477371412842140297e-01, 1.505987546217783705e-07
3.006000000000000000e+04, 1.913944194386547545e-03, 1.517122797803019266e-07, 2.399772297472500782e+02, 1.477346751410320846e-01, 1.506109578370874576e-07
3.012000000000000000e+04, 1.914018924422079436e-03, 1.516876786774991156e-07, 2.399772084689506073e+02, 1.477324462811920591e-01, 1.506096905793451618e-07
3.018000000000000000e+04, 1.914093654499379998e-03, 1.516862221665165764e-07, 2.399771411647080868e+02, 1.477303343015725912e-01, 1.506017873759138134e-07
3.024000000000000000e+04, 1.914168384418480284e-03, 1.517069999884904070e-07, 2.399771584172604264e+02, 1.477280075923189939e-01, 1.506060752227354128e-07
3.030000000000000000e+04, 1.914243114421496517e-03, 1.517003088243697278e-07, 2.399771896714391346e+02, 1.477256453257382307e-01, 1.506123819565805964e-07
3.036000000000000000e+04, 1.914317844457428912e-03, 1.516866838443454591e-07, 2.399771292350757790e+02, 1.477235158985081287e-01, 1.506054685693601893e-07
3.042000000000000000e+04, 1.914392574381619094e-03, 1.517014921621001372e-07, 2.399771203759853506e+02, 1.477212554972412439e-01, 1.506059916618599901e-07
3.048000000000000000e+04, 1.914467304363852039e-03, 1.517011466747127662e-07, 2.399771453229784015e+02, 1.477189092493814415e-01, 1.506113891917922734e-07
3.054000000000000000e+04, 1.914542034381174537e-03, 1.516913360862247308e-07, 2.399771021344838857e+02, 1.477167360168560040e-01, 1.506069623568900939e-07
3.060000000000000000e+04, 1.914616764314068260e-03, 1.517032829097587901e-07, 2.399770949025025004e+02, 1.477144714816102655e-01, 1.506077200338315393e-07
3.066000000000000000e+04, 1.914691494281947452e-03, 1.517022011943373949e-07, 2.399771185954745931e+02, 1.477121284203265494e-01, 1.506129369449875757e-07
3.072000000000000000e+04, 1.914766224285171202e-03, 1.516884265576849423e-07, 2.399770737123712934e+02, 1.477099594849693442e-01, 1.506082654799313853e-07
3.078000000000000000e+04, 1.914840954223048786e-03, 1.517031066912185161e-07, 2.399770429913994008e+02, 1.477077545888230981e-01, 1.506056360178384826e-07
3.084000000000000000e+04, 1.914915684156846733e-03, 1.517138462203597257e-07, 2.399771015777865273e+02, 1.477053229323525008e-01, 1.506158847781339171e-07
3.090000000000000000e+04, 1.914990414152325810e-03, 1.516837583629043767e-07, 2.399770737900465747e+02, 1.477031105855496629e-01, 1.506136782842352705e-07
3.096000000000000000e+04, 1.915065144131416304e-03, 1.516800362664890760e-07, 2.399769657077386285e+02, 1.477011021046544803e-01, 1.505998926530164414e-07
3.102000000000000000e+04, 1.915139873997066724e-03, 1.517083573873823349e-07, 2.399769980777943204e+02, 1.476987370162623492e-01, 1.506063610907424061e-07
3.108000000000000000e+04, 1.915214603973410933e-03, 1.516989125701936345e-07, 2.399770206280238654e+02, 1.476963968587579334e-01, 1.506114135767809581e-07
3.114000000000000000e+04, 1.915289333976426733e-03, 1.516959571373340708e-07, 2.399769663293889721e+02, 1.476942518121216186e-01, 1.506053835182192874e-07
3.120000000000000000e+04, 1.915364063877715529e-03, 1.517163160073711337e-07, 2.399770072610467082e+02, 1.476918649899465752e-01, 1.506130869967022606e-07
3.126000000000000000e+04, 1.915438793857902151e-03, 1.516959626336732938e-07, 2.399770286205606453e+02, 1.476895278583285620e-01, 1.506179680292474344e-07
3.132000000000000000e+04, 1.915513523856707777e-03, 1.516818280535229062e-07, 2.399769186918676667e+02, 1.476875240371389453e-01, 1.506039146837790419e-07
3.138000000000000000e+04, 1.915588253705348583e-03, 1.517062601273211608e-07, 2.399769395664298770e+02, 1.476851881388974164e-01, 1.506087257275253373e-07
3.144000000000000000e+04, 1.915662983657218663e-03, 1.516968322431051373e-07, 2.399769469422393797e+02, 1.476828865081822040e-01, 1.506115900339588419e-07
3.150000000000000000e+04, 1.915737713601026616e-03, 1.516939684978075874e-07, 2.399768943242761168e+02, 1.476807371810528180e-01, 1.506058016311851145e-07
3.156000000000000000e+04, 1.915812443473334905e-03, 1.517077322939403428e-07, 2.399769191865903508e+02, 1.476783911602680688e-01, 1.506111880088514329e-07
3.162000000000000000e+04, 1.915887173413480639e-03, 1.516946306433323403e-07, 2.399769166552572983e+02, 1.476761146798983293e-01, 1.506126234782283788e-07
3.168000000000000000e+04, 1.915961903350661081e-03, 1.516930601917556991e-07, 2.399768546005549865e+02, 1.476739893009869908e-01, 1.506054736240175495e-07
3.174000000000000000e+04, 1.916036633207012299e-03, 1.517139000660337744e-07, 2.399768854285420332e+02, 1.476716281382818574e-01, 1.506117206448319046e-07
3.180000000000000000e+04, 1.916111363129418535e-03, 1.516979206174781120e-07, 2.399769106255048143e+02, 1.476692812700328150e-01, 1.506171556240135243e-07
3.186000000000000000e+04, 1.916186093076707210e-03, 1.516783450690237595e-07, 2.399768134126711630e+02, 1.476672451289297583e-01, 1.506049341435671775e-07
3.192000000000000000e+04, 1.916260822912345613e-03, 1.517021032634317139e-07, 2.399767946379990065e+02, 1.476650098786791432e-01, 1.506040264841397382e-07
3.198000000000000000e+04, 1.916335552800802876e-03, 1.517038793869129284e-07, 2.399768449088748241e+02, 1.476625993650332314e-01, 1.506130783395347370e-07
3.204000000000000000e+04, 1.916410282743725687e-03, 1.516896889184376760e-07, 2.399767826274124332e+02, 1.476604745441022770e-01, 1.506058949278987110e-07
3.210000000000000000e+04, 1.916485012562076052e-03, 1.517043924661849500e-07, 2.399767910009876744e+02, 1.476581703819118130e-01, 1.506089033198251232e-07
3.216000000000000000e+04, 1.916559742470292900e-03, 1.516957495306555271e-07, 2.399767986520176350e+02, 1.476558680516056876e-01, 1.506118075517032241e-07
3.222000000000000000e+04, 1.916634472442784723e-03, 1.516828524854232678e-07, 2.399767379717627307e+02, 1.476537391564839152e-01, 1.506048546742932210e-07
3.228000000000000000e+04, 1.916709202281678551e-03, 1.517026619041324769e-07, 2.399767100787968275e+02, 1.476515270421917547e-01, 1.506026313740289444e-07
3.234000000000000000e+04, 1.916783932139430992e-03, 1.517074072906234799e-07, 2.399767811525279626e+02, 1.476490637384121063e-01, 1.506146849403491584e-07
