# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
1.080000000000000000e+04, 2.032486062361345269e-03, 1.633127504352065286e-07, 2.399597885101797772e+02, 1.441565962568251424e-01, 1.506815123718996909e-07
1.086000000000000000e+04, 2.033352625629447109e-03, 1.633136907665211583e-07, 2.399596604060365905e+02, 1.441304333343935706e-01, 1.506835948329410561e-07
1.092000000000000000e+04, 2.034219188895169776e-03, 1.633083982383430376e-07, 2.399595245747747185e+02, 1.441042894310658184e-01, 1.506845316301351478e-07
1.098000000000000000e+04, 2.035085752100160641e-03, 1.633071116711301976e-07, 2.399593582052987983e+02, 1.440782210176394518e-01, 1.506809455157951646e-07
1.104000000000000000e+04, 2.035952315293367530e-03, 1.633063685406599968e-07, 2.399592363543461317e+02, 1.440520422469343531e-01, 1.506839459524580165e-07
1.110000000000000000e+04, 2.036818878446916906e-03, 1.633024876535086118e-07, 2.399590469431600468e+02, 1.440260305820917353e-01, 1.506769402844685647e-07
1.116000000000000000e+04, 2.037685441549312321e-03, 1.633073432521180015e-07, 2.399589441275499553e+02, 1.439998044566881130e-01, 1.506827541292410359e-07
1.122000000000000000e+04, 2.038552004646901686e-03, 1.633013715328232532e-07, 2.399587487523623395e+02, 1.439738072440123751e-01, 1.506748557631614862e-07
1.128000000000000000e+04, 2.039418567658491267e-03, 1.633092544259081158e-07, 2.399586576308668100e+02, 1.439475519644563550e-01, 1.506823976380635231e-07
1.134000000000000000e+04, 2.040285130687039938e-03, 1.633026287168139835e-07, 2.399584642653314859e+02, 1.439215494753506852e-01, 1.506747874898067139e-07
1.140000000000000000e+04, 2.041151693614510175e-03, 1.633119025549127660e-07, 2.399583790644255998e+02, 1.438952793456373114e-01, 1.506832031819825094e-07
1.146000000000000000e+04, 2.042018256560106972e-03, 1.633055324380831537e-07, 2.399581908867625373e+02, 1.438692637301902943e-01, 1.506763526968851061e-07
1.152000000000000000e+04, 2.042884819416829114e-03, 1.633162351580573904e-07, 2.399581085182346385e+02, 1.438429863994111768e-01, 1.506851851311229354e-07
1.158000000000000000e+04, 2.043751382267320130e-03, 1.633102964306563654e-07, 2.399579317465029646e+02, 1.438169423036619599e-01, 1.506800171396764531e-07
1.164000000000000000e+04, 2.044617945068501197e-03, 1.633213513578322316e-07, 2.399578445360516525e+02, 1.437906767459040114e-01, 1.506881285598820749e-07
1.170000000000000000e+04, 2.045484507831514445e-03, 1.633152628720783097e-07, 2.399576857640318792e+02, 1.437645879033796481e-01, 1.506856226709286917e-07
1.176000000000000000e+04, 2.046351070582124853e-03, 1.633226405963392831e-07, 2.399575764481116380e+02, 1.437383767575393378e-01, 1.506904510629405330e-07
1.182000000000000000e+04, 2.047217633271577585e-03, 1.633162155038587568e-07, 2.399574332514175410e+02, 1.437122491859696705e-01, 1.506902492692570945e-07
1.188000000000000000e+04, 2.048084195960706792e-03, 1.633145982914862200e-07, 2.399572856016507387e+02, 1.436861324793561323e-01, 1.506893828019300207e-07
1.194000000000000000e+04, 2.048950758590125949e-03, 1.633101052435595941e-07, 2.399571376866879575e+02, 1.436600162948735160e-01, 1.506884730516292532e-07
1.200000000000000000e+04, 2.049817321181485272e-03, 1.633047345474633938e-07, 2.399569679082231914e+02, 1.436339539411468080e-01, 1.506843125679815904e-07
1.206000000000000000e+04, 2.050683883725263300e-03, 1.633135579345627216e-07, 2.399568124368083204e+02, 1.436078561277343846e-01, 1.506822719181116137e-07
1.212000000000000000e+04, 2.051550446193092531e-03, 1.633236510407717904e-07, 2.399567093478399045e+02, 1.435816289307434435e-01, 1.506880087622671392e-07
1.218000000000000000e+04, 2.052417008643634376e-03, 1.633277531167011778e-07, 2.399565805860997330e+02, 1.435554649717875331e-01, 1.506899294893153581e-07
1.224000000000000000e+04, 2.053283571097888095e-03, 1.633257949646074301e-07, 2.399564908257679861e+02, 1.435292047019633976e-01, 1.506976435351416709e-07
1.230000000000000000e+04, 2.054150133515527440e-03, 1.633056941326138821e-07, 2.399563024875738222e+02, 1.435031874403886465e-01, 1.506907037653963523e-07
1.236000000000000000e+04, 2.055016695909068439e-03, 1.633120921625805525e-07, 2.399561316258439092e+02, 1.434771269198729104e-01, 1.506863559300764751e-07
1.242000000000000000e+04, 2.055883258169071293e-03, 1.633201580728560567e-07, 2.399560093008567208e+02, 1.434509466025600810e-01, 1.506892202225621264e-07
1.248000000000000000e+04, 2.056749820437855317e-03, 1.633235312406048768e-07, 2.399558703648964979e+02, 1.434248071129250734e-01, 1.506896113424722816e-07
1.254000000000000000e+04, 2.057616382711598482e-03, 1.633243182297410666e-07, 2.399557662998249441e+02, 1.433985815700321298e-01, 1.506951862335538241e-07
1.260000000000000000e+04, 2.058482944949472770e-03, 1.633116874084316933e-07, 2.399555977996661795e+02, 1.433725146811024864e-01, 1.506911724056765811e-07
1.266000000000000000e+04, 2.059349507095265333e-03, 1.633194506347407349e-07, 2.399554405570527535e+02, 1.433464199117391036e-01, 1.506888285926934559e-07
1.272000000000000000e+04, 2.060216069193538616e-03, 1.633336155742436358e-07, 2.399553342054450695e+02, 1.433201996677680723e-01, 1.506940549595685237e-07
1.278000000000000000e+04, 2.061082631329752470e-03, 1.633231534130388732e-07, 2.399552319480280289e+02, 1.432939692446488777e-01, 1.506998890807707992e-07
1.284000000000000000e+04, 2.061949193397336760e-03, 1.633056997794032295e-07, 2.399550250994217606e+02, 1.432679962196322931e-01, 1.506901478972298256e-07
1.290000000000000000e+04, 2.062815755387091381e-03, 1.633252085831765479e-07, 2.399548751804520350e+02, 1.432418828817349221e-01, 1.506888777245160478e-07
1.296000000000000000e+04, 2.063682317384980119e-03, 1.633285893568413331e-07, 2.399547963076437895e+02, 1.432155945659609741e-01, 1.506981862054915730e-07
1.302000000000000000e+04, 2.064548879369081710e-03, 1.633184707740959639e-07, 2.399546097696942297e+02, 1.431895710885592310e-01, 1.506914537546321460e-07
1.308000000000000000e+04, 2.065415441222547780e-03, 1.633324681220227458e-07, 2.399545099041496314e+02, 1.431633342276437681e-01, 1.506976304653833518e-07
1.314000000000000000e+04, 2.066282003112294291e-03, 1.633162653920334897e-07, 2.399543715185619703e+02, 1.431371920181138957e-01, 1.506980645524657365e-07
1.320000000000000000e+04, 2.067148564998299003e-03, 1.633191806076064844e-07, 2.399541689232479484e+02, 1.431112075829177321e-01, 1.506889230714605356e-07
1.326000000000000000e+04, 2.068015126725532716e-03, 1.633381423890325072e-07, 2.399541047997695955e+02, 1.430848825107323141e-01, 1.507004206182175392e-07
1.332000000000000000e+04, 2.068881688527695641e-03, 1.633217218108851863e-07, 2.399539482000623423e+02, 1.430587847049490657e-01, 1.506981277733610933e-07
1.338000000000000000e+04, 2.069748250219908756e-03, 1.633268202876099573e-07, 2.399537967768569899e+02, 1.430326740373681349e-01, 1.506966023452316256e-07
1.344000000000000000e+04, 2.070614811911378542e-03, 1.633207221773742921e-07, 2.399536809631712799e+02, 1.430064757283189270e-01, 1.507003849946603967e-07
1.350000000000000000e+04, 2.071481373611548833e-03, 1.633205495683916810e-07, 2.399534684371178059e+02, 1.429805149219885163e-01, 1.506897342302699261e-07
1.356000000000000000e+04, 2.072347935167093928e-03, 1.633367983238101977e-07, 2.399534172021377287e+02, 1.429541577310612377e-01, 1.507031473764158832e-07
1.362000000000000000e+04, 2.073214496790805415e-03, 1.633264255800698635e-07, 2.399532221279042972e+02, 1.429281537528840351e-01, 1.506950904662845661e-07
1.368000000000000000e+04, 2.074081058268751991e-03, 1.633365157479120033e-07, 2.399531564715471177e+02, 1.429018318171752511e-01, 1.507063489772840802e-07
1.374000000000000000e+04, 2.074947619813164498e-03, 1.633184879710752579e-07, 2.399529541094563001e+02, 1.428758454371835962e-01, 1.506971935949773840e-07
1.380000000000000000e+04, 2.075814181222844935e-03, 1.633285676317112268e-07, 2.399528334968419756e+02, 1.428496582164243689e-01, 1.507002409065644244e-07
1.386000000000000000e+04, 2.076680742709979474e-03, 1.633287562299182075e-07, 2.399526745045372138e+02, 1.428235650721186856e-01, 1.506975520653205405e-07
1.392000000000000000e+04, 2.077547304038485261e-03, 1.633300883214150385e-07, 2.399525715756422244e+02, 1.427973342268033796e-01, 1.507032351612077357e-07
1.398000000000000000e+04, 2.078413865468904317e-03, 1.633280745546245434e-07, 2.399523855941204431e+02, 1.427713070307113918e-01, 1.506965047292025547e-07
1.404000000000000000e+04, 2.079280426724209110e-03, 1.633345668887298783e-07, 2.399523117188020649e+02, 1.427450047010109802e-01, 1.507065248639109998e-07
1.410000000000000000e+04, 2.080146988038702235e-03, 1.633287310153702829e-07, 2.399521038444162002e+02, 1.427190309089393927e-01, 1.506965117010684337e-07
1.416000000000000000e+04, 2.081013549254425842e-03, 1.633458270377218117e-07, 2.399520556877772890e+02, 1.426926653266394063e-01, 1.507103737371918660e-07
1.422000000000000000e+04, 2.081880110436056495e-03, 1.633250956945909609e-07, 2.399518677676992411e+02, 1.426666423170254161e-01, 1.507033341128964590e-07
1.428000000000000000e+04, 2.082746671645558083e-03, 1.633403405436764299e-07, 2.399517347531839278e+02, 1.426404845652624043e-01, 1.507045012129914787e-07
1.434000000000000000e+04, 2.083613232730845231e-03, 1.633346817970115827e-07, 2.399516338798220261e+02, 1.426142479348079251e-01, 1.507104738030831599e-07
1.440000000000000000e+04, 2.084479793858009470e-03, 1.633272123792874228e-07, 2.399514287700554007e+02, 1.425882665936228089e-01, 1.507008461332679465e-07
1.446000000000000000e+04, 2.085346354896453012e-03, 1.633450174096438673e-07, 2.399513411321113097e+02, 1.425619973123988526e-01, 1.507087936019381075e-07
1.452000000000000000e+04, 2.086212915897653342e-03, 1.633294928179065325e-07, 2.399511970003007093e+02, 1.425358663128235837e-01, 1.507082828509029010e-07
1.458000000000000000e+04, 2.087079476921229870e-03, 1.633326580865266665e-07, 2.399510162532226332e+02, 1.425098248399170597e-01, 1.507022854861531538e-07
1.464000000000000000e+04, 2.087946037833384241e-03, 1.633464441564429966e-07, 2.399509287733874885e+02, 1.424835548681060438e-01, 1.507102498788721291e-07
1.470000000000000000e+04, 2.088812598731524649e-03, 1.633303959548817855e-07, 2.399507840300503858e+02, 1.424574249841321638e-01, 1.507096358788063744e-07
1.476000000000000000e+04, 2.089679159638855189e-03, 1.633327030757997398e-07, 2.399506007831957106e+02, 1.424313891978012392e-01, 1.507032491508965368e-07
1.482000000000000000e+04, 2.090545720461461834e-03, 1.633510807648561041e-07, 2.399505098146642013e+02, 1.424051274565353020e-01, 1.507106839172337875e-07
1.488000000000000000e+04, 2.091412281232310835e-03, 1.633386640208505926e-07, 2.399503943460049697e+02, 1.423789255709227708e-01, 1.507144456355628423e-07
1.494000000000000000e+04, 2.092278841998466109e-03, 1.633265473832193197e-07, 2.399502029594404746e+02, 1.423529092706097288e-01, 1.507068242883258307e-07
1.500000000000000000e+04, 2.093145402769847237e-03, 1.633446529432374864e-07, 2.399500594778733671e+02, 1.423267756452508970e-01, 1.507063787998346247e-07
1.506000000000000000e+04, 2.094011963425535319e-03, 1.633523056586549776e-07, 2.399499830786000132e+02, 1.423004778749780153e-01, 1.507159892462919265e-07
1.512000000000000000e+04, 2.094878524050389993e-03, 1.633229385927507443e-07, 2.399498273861485984e+02, 1.422743738738088959e-01, 1.507137060217602245e-07
1.518000000000000000e+04, 2.095745084693776284e-03, 1.633159097048737324e-07, 2.399495827878176897e+02, 1.422484870265284251e-01, 1.506980801156307072e-07
1.524000000000000000e+04, 2.096611645305780994e-03, 1.633454280150709680e-07, 2.399494802993115457e+02, 1.422222526895695061e-01, 1.507037681197343039e-07
1.530000000000000000e+04, 2.097478205821813862e-03, 1.633522615673025528e-07, 2.399493835647867570e+02, 1.421960042041138517e-01, 1.507103179928799929e-07
1.536000000000000000e+04, 2.098344766244699452e-03, 1.633518941996410651e-07, 2.399492827741618441e+02, 1.421697655415007366e-01, 1.507162576455877504e-07
1.542000000000000000e+04, 2.099211326722609169e-03, 1.633421881493583799e-07, 2.399491467933635818e+02, 1.421436127302342090e-01, 1.507169122896579882e-07
1.548000000000000000e+04, 2.100077887122442019e-03, 1.633287360220891781e-07, 2.399489815450592118e+02, 1.421175312641398680e-01, 1.507131682544491556e-07
1.554000000000000000e+04, 2.100944447565471652e-03, 1.633261648955621404e-07, 2.399487851277844470e+02, 1.420915257417604272e-01, 1.507047373983479458e-07
1.560000000000000000e+04, 2.101811007933492275e-03, 1.633412290478702955e-07, 2.399486561573330334e+02, 1.420653554099939597e-01, 1.507064316425041116e-07
1.566000000000000000e+04, 2.102677568240188689e-03, 1.633468109865107252e-07, 2.399485427427227648e+02, 1.420391469990958944e-01, 1.507104599858213884e-07
1.572000000000000000e+04, 2.103544128514810065e-03, 1.633554945707915890e-07, 2.399484233482298805e+02, 1.420129530769841386e-01, 1.507135873090598160e-07
1.578000000000000000e+04, 2.104410688743484689e-03, 1.633582345383929096e-07, 2.399483443993624405e+02, 1.419866603779235403e-01, 1.507227914485559342e-07
1.584000000000000000e+04, 2.105277248952580789e-03, 1.633428745348485802e-07, 2.399481847395136356e+02, 1.419605644704795278e-01, 1.507198609885418819e-07
1.590000000000000000e+04, 2.106143809046618753e-03, 1.633455638168505051e-07, 2.399480283761888870e+02, 1.419344603821610651e-01, 1.507174211966953481e-07
1.596000000000000000e+04, 2.107010369195816153e-03, 1.633511816108708834e-07, 2.399479005134284080e+02, 1.419082866598064818e-01, 1.507192630524190465e-07
1.602000000000000000e+04, 2.107876929293628875e-03, 1.633480580074846875e-07, 2.399477675464574986e+02, 1.418821252654083320e-01, 1.507203338942021533e-07
1.608000000000000000e+04, 2.108743489340936424e-03, 1.633414646693528798e-07, 2.399476134849582820e+02, 1.418560151649916889e-01, 1.507182273959777017e-07
1.614000000000000000e+04, 2.109610049360276327e-03, 1.633499059672683110e-07, 2.399474524805271187e+02, 1.418299218439846299e-01, 1.507150713525604999e-07
1.620000000000000000e+04, 2.110476609359913675e-03, 1.633597779409992752e-07, 2.399473705099002530e+02, 1.418036358207833691e-01, 1.507238060957698112e-07
1.626000000000000000e+04, 2.111343169314259995e-03, 1.633461694768061916e-07, 2.399472165148926592e+02, 1.417775251702411143e-01, 1.507216973374486922e-07
1.632000000000000000e+04, 2.112209729216474839e-03, 1.633461207715701972e-07, 2.399470628219670516e+02, 1.417514136454267604e-01, 1.507196293415505973e-07
1.638000000000000000e+04, 2.113076289093974644e-03, 1.633565000313016635e-07, 2.399469212957494619e+02, 1.417252723553921734e-01, 1.507193889949360097e-07
1.644000000000000000e+04, 2.113942848954834981e-03, 1.633601345817418424e-07, 2.399468336658196108e+02, 1.416989997234070764e-01, 1.507272632309331286e-07
1.650000000000000000e+04, 2.114809408770016146e-03, 1.633460475687780952e-07, 2.399466656459228773e+02, 1.416729226905402150e-01, 1.507230248426344906e-07
1.656000000000000000e+04, 2.115675968535850066e-03, 1.633503915103828316e-07, 2.399465165227825310e+02, 1.416467995182068562e-01, 1.507216284888119855e-07
1.662000000000000000e+04, 2.116542528279171612e-03, 1.633520833176065734e-07, 2.399463841783644398e+02, 1.416206353849702448e-01, 1.507227565894582027e-07
1.668000000000000000e+04, 2.117409087999814685e-03, 1.633450580661375599e-07, 2.399462384707763931e+02, 1.415945036410688196e-01, 1.507218667134189078e-07
1.674000000000000000e+04, 2.118275647657168973e-03, 1.633421537405581069e-07, 2.399460677609446293e+02, 1.415684325790214082e-01, 1.507172027531842945e-07
1.680000000000000000e+04, 2.119142207255198754e-03, 1.633473662694417804e-07, 2.399459329126805756e+02, 1.415422741542595730e-01, 1.507179413087543200e-07
1.686000000000000000e+04, 2.120008766827740244e-03, 1.633471880272846854e-07, 2.399457900122983460e+02, 1.415161351852497196e-01, 1.507174616708737486e-07
1.692000000000000000e+04, 2.120875326364702988e-03, 1.633615062059150713e-07, 2.399456569426916417e+02, 1.414899721894635198e-01, 1.507184610740573791e-07
1.698000000000000000e+04, 2.121741885881276227e-03, 1.633673290440075557e-07, 2.399455970687993442e+02, 1.414636311737361707e-01, 1.507305019333707952e-07
1.704000000000000000e+04, 2.122608445382651553e-03, 1.633455043728986976e-07, 2.399454251277398953e+02, 1.414375624280546917e-01, 1.507256297127613904e-07
1.710000000000000000e+04, 2.123475004833990081e-03, 1.633426252929101856e-07, 2.399452593069242710e+02, 1.414114786579609429e-01, 1.507216755660795602e-07
1.716000000000000000e+04, 2.124341564248034223e-03, 1.633428483754588551e-07, 2.399450939590041969e+02, 1.413853935893805147e-01, 1.507177873656685256e-07
1.722000000000000000e+04, 2.125208123577293755e-03, 1.633622736169218507e-07, 2.399449536988744853e+02, 1.413592474436315694e-01, 1.507176823382541880e-07
1.728000000000000000e+04, 2.126074682898228783e-03, 1.633710556610843092e-07, 2.399449102508513647e+02, 1.413328660925449176e-01, 1.507321961563067739e-07
1.734000000000000000e+04, 2.126941242224073512e-03, 1.633449448079185472e-07, 2.399447341276960515e+02, 1.413068068014754208e-01, 1.507266681275288673e-07
1.740000000000000000e+04, 2.127807801485530944e-03, 1.633469707831672294e-07, 2.399445619476638001e+02, 1.412807377810273157e-01, 1.507217298430992874e-07
1.746000000000000000e+04, 2.128674360667402732e-03, 1.633597909821630590e-07, 2.399444292319527392e+02, 1.412545728334151374e-01, 1.507227500076515254e-07
1.752000000000000000e+04, 2.129540919843129695e-03, 1.633652839666896140e-07, 2.399443307187614778e+02, 1.412283247773323536e-01, 1.507289367194089897e-07
1.758000000000000000e+04, 2.130407479046389756e-03, 1.633518874763747239e-07, 2.399441935846110141e+02, 1.412021703218012958e-01, 1.507292828097052804e-07
1.764000000000000000e+04, 2.131274038143138663e-03, 1.633539581837024423e-07, 2.399440090348212209e+02, 1.411761307493135109e-01, 1.507224549457587901e-07
1.770000000000000000e+04, 2.132140597185898639e-03, 1.633675559780735082e-07, 2.399439274404493574e+02, 1.411498413434205124e-01, 1.507311923843892787e-07
1.776000000000000000e+04, 2.133007156255344299e-03, 1.633450772643538205e-07, 2.399437732196541901e+02, 1.411237279486220741e-01, 1.507289424987881365e-07
1.782000000000000000e+04, 2.133873715295150041e-03, 1.633513405976924481e-07, 2.399435649438034091e+02, 1.410977454487901961e-01, 1.507185088676679700e-07
1.788000000000000000e+04, 2.134740274175694289e-03, 1.633723186653172527e-07, 2.399435150853061884e+02, 1.410713788181421902e-01, 1.507320416705591045e-07
1.794000000000000000e+04, 2.135606833122330635e-03, 1.633530824744145511e-07, 2.399433533525180167e+02, 1.410452832318355720e-01, 1.507286417851665548e-07
1.800000000000000000e+04, 2.136473391984492452e-03, 1.633641105673570229e-07, 2.399432042452383769e+02, 1.410191569127582090e-01, 1.507271480993055914e-07
1.806000000000000000e+04, 2.137339950800282509e-03, 1.633644333601589008e-07, 2.399431208172431695e+02, 1.409928713663259059e-01, 1.507355954215896529e-07
1.812000000000000000e+04, 2.138206509728128330e-03, 1.633548936605346143e-07, 2.399429207465961156e+02, 1.409668682276442875e-01, 1.507263759880851944e-07
1.818000000000000000e+04, 2.139073068436627475e-03, 1.633683674870773151e-07, 2.399428351891791635e+02, 1.409405876356525922e-01, 1.507344960120870585e-07
1.824000000000000000e+04, 2.139939627185293274e-03, 1.633547662754480147e-07, 2.399426685864255546e+02, 1.409145031677425386e-01, 1.507303357619291892e-07
1.830000000000000000e+04, 2.140806185857643384e-03, 1.633641903187422904e-07, 2.399425237570288232e+02, 1.408883658491848767e-01, 1.507294695694112349e-07
1.836000000000000000e+04, 2.141672744557931215e-03, 1.633568112062032898e-07, 2.399424215425938769e+02, 1.408621252699105153e-01, 1.507350583856160421e-07
1.842000000000000000e+04, 2.142539303229018879e-03, 1.633572787003594259e-07, 2.399421953323346202e+02, 1.408361846115131766e-01, 1.507218473560400213e-07
1.848000000000000000e+04, 2.143405861810268685e-03, 1.633792019052105429e-07, 2.399421787446390510e+02, 1.408097366549338481e-01, 1.507404127607747622e-07
1.854000000000000000e+04, 2.144272420375111909e-03, 1.633560165060352726e-07, 2.399419735459347294e+02, 1.407837448642166034e-01, 1.507303763968501703e-07
1.860000000000000000e+04, 2.145138978912213869e-03, 1.633689564783495331e-07, 2.399418743632074325e+02, 1.407574965222928853e-01, 1.507364138839307313e-07
1.866000000000000000e+04, 2.146005537389266207e-03, 1.633621477635406792e-07, 2.399417123794600286e+02, 1.407313999272821192e-01, 1.507329215612742677e-07
1.872000000000000000e+04, 2.146872095867823418e-03, 1.633648644124368761e-07, 2.399415922796743246e+02, 1.407052019401261178e-01, 1.507357798490361004e-07
1.878000000000000000e+04, 2.147738654266800190e-03, 1.633624944038605407e-07, 2.399414293130232068e+02, 1.406791074472043823e-01, 1.507321289755246066e-07
1.884000000000000000e+04, 2.148605212696056560e-03, 1.633677907305872418e-07, 2.399413171417419051e+02, 1.406528900653498115e-01, 1.507361839675139171e-07
1.890000000000000000e+04, 2.149471771003123345e-03, 1.633584692870771807e-07, 2.399411618796110588e+02, 1.406267766883572967e-01, 1.507336937147060751e-07
1.896000000000000000e+04, 2.150338329391221666e-03, 1.633727485340857481e-07, 2.399410067047668633e+02, 1.406006629567443100e-01, 1.507312118036656008e-07
1.902000000000000000e+04, 2.151204887612492931e-03, 1.633778063146752346e-07, 2.399409566036944739e+02, 1.405742953368267767e-01, 1.507446855458852983e-07
1.908000000000000000e+04, 2.152071445864124459e-03, 1.633563767254213412e-07, 2.399407485092143872e+02, 1.405483091510884852e-01, 1.507341569327516642e-07
1.914000000000000000e+04, 2.152938004095300128e-03, 1.633751138992199228e-07, 2.399406297885232107e+02, 1.405221070210609657e-01, 1.507372013246829716e-07
1.920000000000000000e+04, 2.153804562225201339e-03, 1.633689151063983708e-07, 2.399405202126570202e+02, 1.404958827138965971e-01, 1.507416328624373293e-07
1.926000000000000000e+04, 2.154671120383798780e-03, 1.633624268030726924e-07, 2.399403345947562229e+02, 1.404698418085151279e-01, 1.507345024749140089e-07
1.932000000000000000e+04, 2.155537678488968038e-03, 1.633758733954769129e-07, 2.399402289314211032e+02, 1.404436078282247091e-01, 1.507395222125935155e-07
1.938000000000000000e+04, 2.156404236511144656e-03, 1.633589695509880705e-07, 2.399400962124486227e+02, 1.404174390195442046e-01, 1.507404254305937697e-07
1.944000000000000000e+04, 2.157270794612529616e-03, 1.633637406145169664e-07, 2.399398784664242896e+02, 1.403914751563399566e-01, 1.507283918842259658e-07
1.950000000000000000e+04, 2.158137352569264224e-03, 1.633943364829830719e-07, 2.399398513066726366e+02, 1.403650515291426093e-01, 1.507453447677602931e-07
1.956000000000000000e+04, 2.159003910463464220e-03, 1.633725912749446598e-07, 2.399397193471274079e+02, 1.403388805404472139e-01, 1.507463533642163872e-07
1.962000000000000000e+04, 2.159870468376361933e-03, 1.633613235534739163e-07, 2.399395489307070761e+02, 1.403128021290728222e-01, 1.507415054292114915e-07
1.968000000000000000e+04, 2.160737026268289441e-03, 1.633686637856513353e-07, 2.399393764462680281e+02, 1.402867285471339764e-01, 1.507363368413531498e-07
1.974000000000000000e+04, 2.161603584087878113e-03, 1.633806370086011488e-07, 2.399392846468128937e+02, 1.402604603975417807e-01, 1.507434470003619698e-07
1.980000000000000000e+04, 2.162470141859912810e-03, 1.633647529475994298e-07, 2.399391427021580512e+02, 1.402343129693947310e-01, 1.507429196197891342e-07
1.986000000000000000e+04, 2.163336699658566838e-03, 1.633552157794425057e-07, 2.399389541017038709e+02, 1.402082777873293606e-01, 1.507352817026488159e-07
1.992000000000000000e+04, 2.164203257455598467e-03, 1.633700505245586460e-07, 2.399388000607864342e+02, 1.401821592086065771e-01, 1.507329018060148097e-07
1.998000000000000000e+04, 2.165069815153462026e-03, 1.633896869694042026e-07, 2.399387197879760834e+02, 1.401558628805338602e-01, 1.507417574081725308e-07
2.004000000000000000e+04, 2.165936372794234534e-03, 1.633910475807455836e-07, 2.399386336080115143e+02, 1.401295807011727346e-01, 1.507497122485518764e-07
2.010000000000000000e+04, 2.166802930405014108e-03, 1.633824373919833135e-07, 2.399385117191929453e+02, 1.401033843883484342e-01, 1.507522229935636751e-07
2.016000000000000000e+04, 2.167669487993389727e-03, 1.633719910591755572e-07, 2.399383553594580292e+02, 1.400772709141754890e-01, 1.507494751833135979e-07
2.022000000000000000e+04, 2.168536045561031932e-03, 1.633660264229567935e-07, 2.399381848272829814e+02, 1.400511913956541954e-01, 1.507445611248767835e-07
2.028000000000000000e+04, 2.169402603108660198e-03, 1.633673469597349896e-07, 2.399380217196275851e+02, 1.400250938633450792e-01, 1.507407735989209663e-07
2.034000000000000000e+04, 2.170269160614815129e-03, 1.633737342834344880e-07, 2.399378832813812039e+02, 1.399989368544376500e-01, 1.507407440415589146e-07
2.040000000000000000e+04, 2.171135718071310564e-03, 1.633790362359331874e-07, 2.399377605460489917e+02, 1.399727419630148184e-01, 1.507431065214938625e-07
2.046000000000000000e+04, 2.172002275482296397e-03, 1.633819203089682123e-07, 2.399376405622074344e+02, 1.399465403465053326e-01, 1.507458858818859957e-07
2.052000000000000000e+04, 2.172868832856471397e-03, 1.633833231895709317e-07, 2.399375184006603092e+02, 1.399203438562853230e-01, 1.507483299577016631e-07
2.058000000000000000e+04, 2.173735390193485585e-03, 1.633837792542441073e-07, 2.399373917572758614e+02, 1.398941580265876394e-01, 1.507500867714822315e-07
2.064000000000000000e+04, 2.174601947495089296e-03, 1.633839966640170144e-07, 2.399372612934353697e+02, 1.398679812621368701e-01, 1.507512569138586587e-07
2.070000000000000000e+04, 2.175468504764424982e-03, 1.633821873102038373e-07, 2.399371285402707485e+02, 1.398418098794612929e-01, 1.507520738944855584e-07
2.076000000000000000e+04, 2.176335061943089708e-03, 1.633803671492004389e-07, 2.399369813972456598e+02, 1.398156729402152687e-01, 1.507506889854027449e-07
2.082000000000000000e+04, 2.177201619145697521e-03, 1.633854505031811347e-07, 2.399368457898755764e+02, 1.397895081653030835e-01, 1.507510621392074935e-07
2.088000000000000000e+04, 2.178068176281622564e-03, 1.633892506291295279e-07, 2.399367283006354512e+02, 1.397632997694860935e-01, 1.507542003486031447e-07
2.094000000000000000e+04, 2.178934733416060514e-03, 1.633883407448404830e-07, 2.399365967868727409e+02, 1.397371249316520792e-01, 1.507551921254672159e-07
2.100000000000000000e+04, 2.179801290514918853e-03, 1.633909196375134792e-07, 2.399364671847991417e+02, 1.397109453872089069e-01, 1.507564725892901603e-07
2.106000000000000000e+04, 2.180667847583283355e-03, 1.633909349787169071e-07, 2.399363437833542605e+02, 1.396847508472205956e-01, 1.507586977468366453e-07
2.112000000000000000e+04, 2.181534404617472504e-03, 1.633853211257223773e-07, 2.399362001192831144e+02, 1.396586048072948338e-01, 1.507578207700878006e-07
2.118000000000000000e+04, 2.182400961619958280e-03, 1.633805161326095098e-07, 2.399360466634750821e+02, 1.396324821241298753e-01, 1.507554416001238628e-07
2.124000000000000000e+04, 2.183267518586722196e-03, 1.633754828173131488e-07, 2.399358875465519247e+02, 1.396063728786163527e-01, 1.507521913520769772e-07
2.130000000000000000e+04, 2.184134075518364033e-03, 1.633703932296333941e-07, 2.399357226961126344e+02, 1.395802772366032951e-01, 1.507480584326602138e-07
2.136000000000000000e+04, 2.185000632402963206e-03, 1.633693594408061802e-07, 2.399355574072327215e+02, 1.395541824970436273e-01, 1.507438528060835982e-07
2.142000000000000000e+04, 2.185867189227426021e-03, 1.633780841493038598e-07, 2.399354125087531884e+02, 1.395280387374178699e-01, 1.507427631983518782e-07
2.148000000000000000e+04, 2.186733745998128021e-03, 1.633911365045883801e-07, 2.399353092288588698e+02, 1.395017951155639313e-01, 1.507480419933481852e-07
2.154000000000000000e+04, 2.187600302759118605e-03, 1.633955639646854985e-07, 2.399352134574641298e+02, 1.394755334105600153e-01, 1.507544688489667812e-07
2.160000000000000000e+04, 2.188466859515293596e-03, 1.633900823374759147e-07, 2.399350974452812011e+02, 1.394493201037906582e-01, 1.507577936862700603e-07
