# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
1.080000000000000000e+04, 1.953302516535806825e-03, 1.568520028305301658e-07, 2.399716272570775288e+02, 1.465464461864811885e-01, 1.506373757855696008e-07
1.086000000000000000e+04, 1.953729173012761638e-03, 1.568357531346119248e-07, 2.399715363395739871e+02, 1.465336401716072767e-01, 1.506344550107930330e-07
1.092000000000000000e+04, 1.954155829530416100e-03, 1.568373598145783194e-07, 2.399713979781724049e+02, 1.465209536006933932e-01, 1.506246341560459513e-07
1.098000000000000000e+04, 1.954582485952567096e-03, 1.568591420008424810e-07, 2.399713758815864537e+02, 1.465079741875163211e-01, 1.506317213646360525e-07
1.104000000000000000e+04, 1.955009142343636184e-03, 1.568649799135385319e-07, 2.399713260687557295e+02, 1.464950645554459474e-01, 1.506347784231746567e-07
1.110000000000000000e+04, 1.955435798756740597e-03, 1.568611823439247474e-07, 2.399713207185384931e+02, 1.464820429525929002e-01, 1.506443039344678665e-07
1.116000000000000000e+04, 1.955862455116292361e-03, 1.568418224224255600e-07, 2.399711905935617722e+02, 1.464693354784063206e-01, 1.506356785703014034e-07
1.122000000000000000e+04, 1.956289111480947682e-03, 1.568410714056951527e-07, 2.399711204996833658e+02, 1.464564768265982919e-01, 1.506357857308663894e-07
1.128000000000000000e+04, 1.956715767916630388e-03, 1.568342921516434487e-07, 2.399709851681684825e+02, 1.464437823524176452e-01, 1.506264000219855707e-07
1.134000000000000000e+04, 1.957142424259325844e-03, 1.568526044480777039e-07, 2.399709307480538598e+02, 1.464308841745531331e-01, 1.506287867687096201e-07
1.140000000000000000e+04, 1.957569080535224906e-03, 1.568579901029250952e-07, 2.399708914251270926e+02, 1.464179479796178240e-01, 1.506333708438284248e-07
1.146000000000000000e+04, 1.957995736813002673e-03, 1.568633714951290749e-07, 2.399708418265200862e+02, 1.464050376252566399e-01, 1.506364598036834657e-07
1.152000000000000000e+04, 1.958422393058473383e-03, 1.568624853507377396e-07, 2.399708163139189878e+02, 1.463920666437847906e-01, 1.506430549896186802e-07
1.158000000000000000e+04, 1.958849049272954560e-03, 1.568501580896152345e-07, 2.399707215838344041e+02, 1.463792698032600759e-01, 1.506395745329052143e-07
1.164000000000000000e+04, 1.959275705492437378e-03, 1.568539222625006102e-07, 2.399706426812426798e+02, 1.463664331016518994e-01, 1.506383973081781804e-07
1.170000000000000000e+04, 1.959702361703291248e-03, 1.568536986139132005e-07, 2.399705777310367978e+02, 1.463535612669508434e-01, 1.506392509010660889e-07
1.176000000000000000e+04, 1.960129017896687729e-03, 1.568400434795623052e-07, 2.399704923063872570e+02, 1.463407409036890927e-01, 1.506371227144819724e-07
1.182000000000000000e+04, 1.960555674108374266e-03, 1.568374728950216601e-07, 2.399703577796275056e+02, 1.463280439986661408e-01, 1.506278428347306405e-07
1.188000000000000000e+04, 1.960982330250524847e-03, 1.568547070470211348e-07, 2.399703127981757120e+02, 1.463151218394889985e-01, 1.506316024035596435e-07
1.194000000000000000e+04, 1.961408986368690273e-03, 1.568535440155788646e-07, 2.399702595653199069e+02, 1.463022204103573976e-01, 1.506341602037180632e-07
1.200000000000000000e+04, 1.961835642488596061e-03, 1.568554159710146493e-07, 2.399701921111221452e+02, 1.462893547159609675e-01, 1.506346462332025020e-07
1.206000000000000000e+04, 1.962262298585714087e-03, 1.568599520143422010e-07, 2.399701472215716649e+02, 1.462764322597473743e-01, 1.506384190396387992e-07
1.212000000000000000e+04, 1.962688954635582583e-03, 1.568564721378736208e-07, 2.399700843596546633e+02, 1.462635549671589541e-01, 1.506395733607403378e-07
1.218000000000000000e+04, 1.963115610678725989e-03, 1.568566018274257440e-07, 2.399700114763612362e+02, 1.462507028379726459e-01, 1.506392670005859538e-07
1.224000000000000000e+04, 1.963542266710613209e-03, 1.568653193174155794e-07, 2.399699512228526714e+02, 1.462378189310146737e-01, 1.506408003739339388e-07
1.230000000000000000e+04, 1.963968922712569509e-03, 1.568647857883010952e-07, 2.399699216954123813e+02, 1.462248577736860455e-01, 1.506468112992615990e-07
1.236000000000000000e+04, 1.964395578684027636e-03, 1.568530055442484736e-07, 2.399698219136098487e+02, 1.462120731596527057e-01, 1.506425829211492832e-07
1.242000000000000000e+04, 1.964822234663402174e-03, 1.568593122444199154e-07, 2.399697467529880441e+02, 1.461992266309172783e-01, 1.506419419479487480e-07
1.248000000000000000e+04, 1.965248890625775988e-03, 1.568624336586585383e-07, 2.399696889028357703e+02, 1.461863365739957676e-01, 1.506438236166879244e-07
1.254000000000000000e+04, 1.965675546553749369e-03, 1.568573478688428556e-07, 2.399696212104827850e+02, 1.461734712199314612e-01, 1.506442699655904335e-07
1.260000000000000000e+04, 1.966102202449388370e-03, 1.568594920281954768e-07, 2.399695299233209198e+02, 1.461606651112741795e-01, 1.506412753733495944e-07
1.266000000000000000e+04, 1.966528858416473260e-03, 1.568707940911494234e-07, 2.399694932422833347e+02, 1.461477217905497450e-01, 1.506462420834757741e-07
1.272000000000000000e+04, 1.966955514279201522e-03, 1.568606550007552722e-07, 2.399694402142551724e+02, 1.461348195160736829e-01, 1.506488250038788699e-07
1.278000000000000000e+04, 1.967382170136381704e-03, 1.568579058912787326e-07, 2.399693266530436517e+02, 1.461220692484561101e-01, 1.506425790660536302e-07
1.284000000000000000e+04, 1.967808826032286986e-03, 1.568707479930007960e-07, 2.399692947185956768e+02, 1.461091139396048233e-01, 1.506482372422480872e-07
1.290000000000000000e+04, 1.968235481830195137e-03, 1.568597794050646107e-07, 2.399692245552440113e+02, 1.460962546150582630e-01, 1.506483190799190202e-07
1.296000000000000000e+04, 1.968662137652987896e-03, 1.568572889488011224e-07, 2.399691258169908963e+02, 1.460834670056115892e-01, 1.506442314135996763e-07
1.302000000000000000e+04, 1.969088793449349974e-03, 1.568676167528050405e-07, 2.399690652751105517e+02, 1.460705834559102856e-01, 1.506457150364103296e-07
1.308000000000000000e+04, 1.969515449215074668e-03, 1.568655836698818489e-07, 2.399690199756627749e+02, 1.460576616153793916e-01, 1.506494221908904255e-07
1.314000000000000000e+04, 1.969942104953637061e-03, 1.568559876946725428e-07, 2.399689247174307809e+02, 1.460448651608291237e-01, 1.506458388393155829e-07
1.320000000000000000e+04, 1.970368760692947120e-03, 1.568583539264182754e-07, 2.399688430383673960e+02, 1.460320345804802245e-01, 1.506442357424947227e-07
1.326000000000000000e+04, 1.970795416414254219e-03, 1.568625304394437194e-07, 2.399687717508328433e+02, 1.460191778841482269e-01, 1.506441481955131935e-07
1.332000000000000000e+04, 1.971222072112244466e-03, 1.568611623608961976e-07, 2.399687158317409512e+02, 1.460062825893851668e-01, 1.506463030856394234e-07
1.338000000000000000e+04, 1.971648727781791319e-03, 1.568528067411155199e-07, 2.399686232204141163e+02, 1.459934793415968435e-01, 1.506431011312124479e-07
1.344000000000000000e+04, 1.972075383427239828e-03, 1.568523766901545521e-07, 2.399685361048639720e+02, 1.459806622638233076e-01, 1.506407000825806061e-07
1.350000000000000000e+04, 1.972502039064512585e-03, 1.568495351302558124e-07, 2.399684553852231375e+02, 1.459678291009889328e-01, 1.506392315859030069e-07
1.356000000000000000e+04, 1.972928694693644718e-03, 1.568504603925068681e-07, 2.399683599356464754e+02, 1.459550328538939123e-01, 1.506356110548968056e-07
1.362000000000000000e+04, 1.973355350250201225e-03, 1.568635545463262101e-07, 2.399683066869047821e+02, 1.459421307102717336e-01, 1.506381518137566959e-07
1.368000000000000000e+04, 1.973782005790477353e-03, 1.568697821909304422e-07, 2.399682750674415388e+02, 1.459291742935581171e-01, 1.506438511137554902e-07
1.374000000000000000e+04, 1.974208661345479114e-03, 1.568624044315892552e-07, 2.399682250025679764e+02, 1.459162641221647683e-01, 1.506468564086303388e-07
1.380000000000000000e+04, 1.974635316869213786e-03, 1.568596111605804083e-07, 2.399681305381796221e+02, 1.459034652705595292e-01, 1.506433756626303192e-07
1.386000000000000000e+04, 1.975061972391889409e-03, 1.568683646682912564e-07, 2.399680846054629058e+02, 1.458905446839974251e-01, 1.506469833810502685e-07
1.392000000000000000e+04, 1.975488627912973857e-03, 1.568682430239340080e-07, 2.399680212641988817e+02, 1.458776677247513309e-01, 1.506480474373475408e-07
1.398000000000000000e+04, 1.975915283404757524e-03, 1.568628801449273981e-07, 2.399679681351418878e+02, 1.458647651355907404e-01, 1.506506029851936583e-07
1.404000000000000000e+04, 1.976341938872601574e-03, 1.568511456932744206e-07, 2.399678568437000195e+02, 1.458520083258321443e-01, 1.506446588142704409e-07
1.410000000000000000e+04, 1.976768594301289012e-03, 1.568549275327585880e-07, 2.399677686295371757e+02, 1.458391936220459484e-01, 1.506420852626665817e-07
1.416000000000000000e+04, 1.977195249713013456e-03, 1.568525047334099715e-07, 2.399676957853055796e+02, 1.458263403565252525e-01, 1.506417567779725460e-07
1.422000000000000000e+04, 1.977621905117203996e-03, 1.568598375286734508e-07, 2.399675948642765775e+02, 1.458135574231250176e-01, 1.506373233185594643e-07
1.428000000000000000e+04, 1.978048560456321155e-03, 1.568841808047048927e-07, 2.399675932395979032e+02, 1.458005256176622133e-01, 1.506474037677661929e-07
1.434000000000000000e+04, 1.978475215874312722e-03, 1.568789567162709760e-07, 2.399675786842407206e+02, 1.457875262094255331e-01, 1.506555947513665635e-07
1.440000000000000000e+04, 1.978901871209522417e-03, 1.568577419619152062e-07, 2.399674958070760624e+02, 1.457746979756452121e-01, 1.506537968864341619e-07
1.446000000000000000e+04, 1.979328526593628328e-03, 1.568450228783430433e-07, 2.399673636200681983e+02, 1.457619932366701065e-01, 1.506447874268115690e-07
1.452000000000000000e+04, 1.979755181965971080e-03, 1.568511928477054263e-07, 2.399672582274933177e+02, 1.457492213180970608e-01, 1.506396937934377339e-07
1.458000000000000000e+04, 1.980181837165568767e-03, 1.568709498120410658e-07, 2.399671942454200462e+02, 1.457363456325125595e-01, 1.506406547142162961e-07
1.464000000000000000e+04, 1.980608492448771886e-03, 1.568858035456081396e-07, 2.399672027092279620e+02, 1.457232884694244501e-01, 1.506522113090384247e-07
1.470000000000000000e+04, 1.981035147685469237e-03, 1.568679450909758760e-07, 2.399671587003705895e+02, 1.457103627216172759e-01, 1.506560934506206701e-07
1.476000000000000000e+04, 1.981461802965679524e-03, 1.568509739121258815e-07, 2.399670354106278864e+02, 1.456976354823058262e-01, 1.506483771259641534e-07
1.482000000000000000e+04, 1.981888458194768377e-03, 1.568498066336685401e-07, 2.399669352781163809e+02, 1.456848502058093187e-01, 1.506440465336259561e-07
1.488000000000000000e+04, 1.982315113386021177e-03, 1.568608397988738724e-07, 2.399668311274342329e+02, 1.456720749458152719e-01, 1.506391262909064085e-07
1.494000000000000000e+04, 1.982741768498391330e-03, 1.568804675241271654e-07, 2.399668276623834231e+02, 1.456590475794514727e-01, 1.506489379908471750e-07
1.500000000000000000e+04, 1.983168423682277193e-03, 1.568718903105860721e-07, 2.399667830054881676e+02, 1.456461233221161833e-01, 1.506527222684930759e-07
1.506000000000000000e+04, 1.983595078849852752e-03, 1.568576798790587214e-07, 2.399667045852411036e+02, 1.456332835552252014e-01, 1.506515646863598743e-07
1.512000000000000000e+04, 1.984021733972340679e-03, 1.568581848860162819e-07, 2.399665807671541984e+02, 1.456205573755794402e-01, 1.506437608666744883e-07
1.518000000000000000e+04, 1.984448389012803075e-03, 1.568811578128898440e-07, 2.399665526930448607e+02, 1.456075915378691743e-01, 1.506499705282005735e-07
1.524000000000000000e+04, 1.984875044094429591e-03, 1.568761233257093980e-07, 2.399665305116567708e+02, 1.455946109407504629e-01, 1.506570431453776883e-07
1.530000000000000000e+04, 1.985301699178825593e-03, 1.568568323427005694e-07, 2.399664290025874607e+02, 1.455818288203747091e-01, 1.506525013273535996e-07
1.536000000000000000e+04, 1.985728354231391588e-03, 1.568598751559557191e-07, 2.399663173377280714e+02, 1.455690720641368008e-01, 1.506464706476675920e-07
1.542000000000000000e+04, 1.986155009222006704e-03, 1.568727926895603815e-07, 2.399662708308053141e+02, 1.455561522564770005e-01, 1.506499798727458158e-07
1.548000000000000000e+04, 1.986581664206690367e-03, 1.568698014156999417e-07, 2.399662162193288566e+02, 1.455432527012145150e-01, 1.506523018729243866e-07
1.554000000000000000e+04, 1.987008319232697745e-03, 1.568605133981973067e-07, 2.399661374579095536e+02, 1.455304135244435970e-01, 1.506510861409173885e-07
1.560000000000000000e+04, 1.987434974209051700e-03, 1.568568507426871154e-07, 2.399660338441986767e+02, 1.455176364692800373e-01, 1.506462288070603418e-07
1.566000000000000000e+04, 1.987861629111944452e-03, 1.568708144529082150e-07, 2.399659623026574593e+02, 1.455047791648760580e-01, 1.506460681560520493e-07
1.572000000000000000e+04, 1.988288284041460872e-03, 1.568735305809654938e-07, 2.399659443741666109e+02, 1.454917877658123138e-01, 1.506537614812707006e-07
1.578000000000000000e+04, 1.988714938987955899e-03, 1.568522474398932236e-07, 2.399658426135328568e+02, 1.454790059653703338e-01, 1.506491718252066017e-07
1.584000000000000000e+04, 1.989141593877138698e-03, 1.568635856238144318e-07, 2.399657233384224071e+02, 1.454662679089504806e-01, 1.506420138568711563e-07
1.590000000000000000e+04, 1.989568248688768949e-03, 1.568816643231001224e-07, 2.399657338135596660e+02, 1.454532054424691745e-01, 1.506538688271265261e-07
1.596000000000000000e+04, 1.989994903589573094e-03, 1.568562169670574641e-07, 2.399656523111532351e+02, 1.454403728894158310e-01, 1.506522443241257629e-07
1.602000000000000000e+04, 1.990421558448795918e-03, 1.568606159704253955e-07, 2.399655181342155288e+02, 1.454276719570824217e-01, 1.506428975999975133e-07
1.608000000000000000e+04, 1.990848213180171789e-03, 1.568826459213875627e-07, 2.399655200542131865e+02, 1.454146308351196015e-01, 1.506534990964163072e-07
1.614000000000000000e+04, 1.991274868024611299e-03, 1.568614087805034477e-07, 2.399654552613531280e+02, 1.454017564243647309e-01, 1.506543210958241425e-07
1.620000000000000000e+04, 1.991701522861274911e-03, 1.568615478255737280e-07, 2.399653232022256759e+02, 1.453890500665020458e-01, 1.506452797252440251e-07
1.626000000000000000e+04, 1.992128177504062358e-03, 1.568886018396677093e-07, 2.399653141314886113e+02, 1.453760363655144383e-01, 1.506542700445564943e-07
1.632000000000000000e+04, 1.992554832324301174e-03, 1.568672315964101540e-07, 2.399652917732362596e+02, 1.453630558512851167e-01, 1.506613125411006031e-07
1.638000000000000000e+04, 1.992981487070454721e-03, 1.568588325114433256e-07, 2.399651101044142649e+02, 1.453504732997486781e-01, 1.506449907225299567e-07
1.644000000000000000e+04, 1.993408141717548619e-03, 1.568924749462359093e-07, 2.399651358319225380e+02, 1.453373726238053054e-01, 1.506590848153401107e-07
1.650000000000000000e+04, 1.993834796433597775e-03, 1.568678957146242426e-07, 2.399650729185769649e+02, 1.453244933494520219e-01, 1.506601780060010540e-07
1.656000000000000000e+04, 1.994261451069323596e-03, 1.568681099379941715e-07, 2.399649426489592372e+02, 1.453117822654016733e-01, 1.506513891585936829e-07
1.662000000000000000e+04, 1.994688105710114810e-03, 1.568800936785506882e-07, 2.399649344050964146e+02, 1.452987664021611613e-01, 1.506605008942540160e-07
1.668000000000000000e+04, 1.995114760390797725e-03, 1.568650193314874935e-07, 2.399648215729257572e+02, 1.452860116867363549e-01, 1.506542671988164826e-07
1.674000000000000000e+04, 1.995541414974058136e-03, 1.568830947161958570e-07, 2.399647595712572183e+02, 1.452731300134308956e-01, 1.506554904654243804e-07
1.680000000000000000e+04, 1.995968069552996917e-03, 1.568761383625319864e-07, 2.399647491455697832e+02, 1.452601195524694799e-01, 1.506642821836299094e-07
1.686000000000000000e+04, 1.996394724155781640e-03, 1.568652269125282294e-07, 2.399645914083523337e+02, 1.452474768179593811e-01, 1.506514536011242667e-07
1.692000000000000000e+04, 1.996821378669198181e-03, 1.568828865820461800e-07, 2.399645925965910180e+02, 1.452344373275608891e-01, 1.506619494901722521e-07
1.698000000000000000e+04, 1.997248033248303929e-03, 1.568658682445761255e-07, 2.399644784004847509e+02, 1.452216858164194768e-01, 1.506555082172854291e-07
1.704000000000000000e+04, 1.997674687708297057e-03, 1.568811429680727901e-07, 2.399644152495243645e+02, 1.452088068687241440e-01, 1.506565588549095679e-07
1.710000000000000000e+04, 1.998101342228847648e-03, 1.568723146132931509e-07, 2.399643875225477245e+02, 1.451958394941987029e-01, 1.506628099141006447e-07
1.716000000000000000e+04, 1.998527996718629449e-03, 1.568646891984248320e-07, 2.399642326547613607e+02, 1.451831893457040945e-01, 1.506503919743933552e-07
1.722000000000000000e+04, 1.998954651138076452e-03, 1.568798789389465769e-07, 2.399642340353894099e+02, 1.451701492991283038e-01, 1.506609163219692286e-07
1.728000000000000000e+04, 1.999381305631402293e-03, 1.568658176434548727e-07, 2.399641075309563689e+02, 1.451574282881545330e-01, 1.506526596817907420e-07
1.734000000000000000e+04, 1.999807959966070758e-03, 1.568782980901242321e-07, 2.399640735721561100e+02, 1.451444763707650520e-01, 1.506579937054080583e-07
1.740000000000000000e+04, 2.000234614422623496e-03, 1.568657869672430305e-07, 2.399639905241447195e+02, 1.451316468762054168e-01, 1.506561169003740197e-07
1.746000000000000000e+04, 2.000661268760748832e-03, 1.568710980272241820e-07, 2.399638918407313497e+02, 1.451188563434691048e-01, 1.506519418682971956e-07
1.752000000000000000e+04, 2.001087923142312510e-03, 1.568800743048605941e-07, 2.399638664807104931e+02, 1.451058829096668057e-01, 1.506585379067068558e-07
1.758000000000000000e+04, 2.001514577463718147e-03, 1.568764835010386625e-07, 2.399637822664219016e+02, 1.450930562252433498e-01, 1.506564865056142010e-07
1.764000000000000000e+04, 2.001941231788468764e-03, 1.568780565125807720e-07, 2.399637475159064195e+02, 1.450801061712807538e-01, 1.506617024413856465e-07
1.770000000000000000e+04, 2.002367886086184150e-03, 1.568779512379687627e-07, 2.399636411144102794e+02, 1.450673347392321955e-01, 1.506563884297357871e-07
1.776000000000000000e+04, 2.002794540379185858e-03, 1.568787823144253150e-07, 2.399636380378436229e+02, 1.450543056782260254e-01, 1.506662588076960921e-07
1.782000000000000000e+04, 2.003221194664847084e-03, 1.568653396221653744e-07, 2.399634766020966481e+02, 1.450416713583330963e-01, 1.506528529157771204e-07
1.788000000000000000e+04, 2.003647848887738208e-03, 1.568759172049904416e-07, 2.399634732606448324e+02, 1.450286429214518447e-01, 1.506626840279021081e-07
1.794000000000000000e+04, 2.004074503160421534e-03, 1.568655446550988649e-07, 2.399633163554723012e+02, 1.450159972013546350e-01, 1.506499395367473676e-07
1.800000000000000000e+04, 2.004501157311041910e-03, 1.568846846884606604e-07, 2.399633274169832760e+02, 1.450029328366657655e-01, 1.506618880551837665e-07
1.806000000000000000e+04, 2.004927811523020322e-03, 1.568738011551111864e-07, 2.399632142957081271e+02, 1.449901779144621150e-01, 1.506555774626077556e-07
1.812000000000000000e+04, 2.005354465667081275e-03, 1.568828754465288095e-07, 2.399631974791655011e+02, 1.449771829925170230e-01, 1.506634271973264276e-07
1.818000000000000000e+04, 2.005781119824750266e-03, 1.568791458033244404e-07, 2.399630918039439678e+02, 1.449644094413861939e-01, 1.506582088383935139e-07
1.824000000000000000e+04, 2.006207773971791040e-03, 1.568819039007332020e-07, 2.399630840253129236e+02, 1.449513919697232311e-01, 1.506673877958805575e-07
1.830000000000000000e+04, 2.006634428071240109e-03, 1.568667569419021058e-07, 2.399629392279244939e+02, 1.449387157973846818e-01, 1.506564121359827304e-07
1.836000000000000000e+04, 2.007061082191546192e-03, 1.568756193806200275e-07, 2.399629059984585240e+02, 1.449257616788982295e-01, 1.506618466412046028e-07
1.842000000000000000e+04, 2.007487736243145516e-03, 1.568684992789640898e-07, 2.399627820670931442e+02, 1.449130334372209228e-01, 1.506539365336253566e-07
1.848000000000000000e+04, 2.007914390324095494e-03, 1.568907256188989763e-07, 2.399627536166448749e+02, 1.449000673689452290e-01, 1.506600731713596892e-07
1.854000000000000000e+04, 2.008341044323382930e-03, 1.568811836406584411e-07, 2.399627277158882066e+02, 1.448870949416495857e-01, 1.506665852355999232e-07
1.860000000000000000e+04, 2.008767698400438454e-03, 1.568743751124471073e-07, 2.399626014178572007e+02, 1.448743724684482814e-01, 1.506583222945809876e-07
1.866000000000000000e+04, 2.009194352354762292e-03, 1.568763285180523187e-07, 2.399625843471584687e+02, 1.448613780138131302e-01, 1.506661331976366756e-07
1.872000000000000000e+04, 2.009621006396822371e-03, 1.568668732636227923e-07, 2.399624223314675078e+02, 1.448487443664133456e-01, 1.506526093402495385e-07
1.878000000000000000e+04, 2.010047660309763080e-03, 1.568915369544884310e-07, 2.399624300191148620e+02, 1.448356882388407429e-01, 1.506640639933068504e-07
1.884000000000000000e+04, 2.010474314243957620e-03, 1.568773448404436261e-07, 2.399623485245277266e+02, 1.448228540791266783e-01, 1.506623901603094966e-07
1.890000000000000000e+04, 2.010900968206661473e-03, 1.568858371361163785e-07, 2.399622798645692399e+02, 1.448099879408782931e-01, 1.506626048276024582e-07
1.896000000000000000e+04, 2.011327622103736834e-03, 1.568782537595199134e-07, 2.399622488194918333e+02, 1.447970281712996077e-01, 1.506683574391117077e-07
1.902000000000000000e+04, 2.011754276055368815e-03, 1.568731847654299622e-07, 2.399620988212218151e+02, 1.447843643679880832e-01, 1.506565926061967834e-07
1.908000000000000000e+04, 2.012180929894108461e-03, 1.568803623733566405e-07, 2.399621085710663522e+02, 1.447713030480715368e-01, 1.506683520994831091e-07
1.914000000000000000e+04, 2.012607583745584013e-03, 1.568616554680731706e-07, 2.399619306210974798e+02, 1.447587086866651829e-01, 1.506524661599627157e-07
1.920000000000000000e+04, 2.013034237596295854e-03, 1.568999708189559284e-07, 2.399619231157663819e+02, 1.447456902561606029e-01, 1.506616838330208428e-07
1.926000000000000000e+04, 2.013460891356652887e-03, 1.568874448680426365e-07, 2.399619226564311987e+02, 1.447326542993725984e-01, 1.506719403255773708e-07
1.932000000000000000e+04, 2.013887545176573819e-03, 1.568711390439943654e-07, 2.399617761598512686e+02, 1.447199815499157216e-01, 1.506606816368740501e-07
1.938000000000000000e+04, 2.014314198977979180e-03, 1.568867950948412912e-07, 2.399617448643973034e+02, 1.447070222443706533e-01, 1.506663944925526306e-07
1.944000000000000000e+04, 2.014740852677650816e-03, 1.568701883701665483e-07, 2.399616590246449732e+02, 1.446941985606406411e-01, 1.506640697909559686e-07
1.950000000000000000e+04, 2.015167506537770062e-03, 1.568797923186062541e-07, 2.399615405452155414e+02, 1.446814559897730001e-01, 1.506569334676151716e-07
1.956000000000000000e+04, 2.015594160170083686e-03, 1.568998838387980742e-07, 2.399615568349810530e+02, 1.446683783089755815e-01, 1.506696583300843608e-07
1.962000000000000000e+04, 2.016020813887479425e-03, 1.568732672167439988e-07, 2.399614833184951692e+02, 1.446555238894769724e-01, 1.506691469955139957e-07
1.968000000000000000e+04, 2.016447467641089251e-03, 1.568736292283834123e-07, 2.399613402351901925e+02, 1.446428423621053394e-01, 1.506583793692076822e-07
1.974000000000000000e+04, 2.016874121266420180e-03, 1.568932323112508809e-07, 2.399613346201653883e+02, 1.446298190926591787e-01, 1.506678757503663505e-07
1.980000000000000000e+04, 2.017300774864996468e-03, 1.568765599596894385e-07, 2.399612532329323358e+02, 1.446169841388239841e-01, 1.506662008475578346e-07
1.986000000000000000e+04, 2.017727428534918030e-03, 1.568837818069448268e-07, 2.399611560230592033e+02, 1.446041884669349853e-01, 1.506621915412524195e-07
1.992000000000000000e+04, 2.018154082150541012e-03, 1.568941463198019500e-07, 2.399611431823196313e+02, 1.445911831076305276e-01, 1.506706225939270800e-07
1.998000000000000000e+04, 2.018580735690729978e-03, 1.568766791339280150e-07, 2.399610577734098911e+02, 1.445783580503868515e-01, 1.506683515734951041e-07
2.004000000000000000e+04, 2.019007389292517673e-03, 1.568776364910416888e-07, 2.399609521003593784e+02, 1.445655832974685473e-01, 1.506630902662606110e-07
2.010000000000000000e+04, 2.019434042866537649e-03, 1.568921211445515608e-07, 2.399609046370133001e+02, 1.445526638941857789e-01, 1.506664137266795941e-07
2.016000000000000000e+04, 2.019860696364094918e-03, 1.568828446605829490e-07, 2.399608671243041726e+02, 1.445397197549456170e-01, 1.506712048708223029e-07
2.022000000000000000e+04, 2.020287349870399530e-03, 1.568701579241867580e-07, 2.399607337103664975e+02, 1.445270137923551912e-01, 1.506618466840411765e-07
2.028000000000000000e+04, 2.020714003395512447e-03, 1.568921967226838743e-07, 2.399606758210024395e+02, 1.445141202029166794e-01, 1.506636297909468551e-07
2.034000000000000000e+04, 2.021140656869768043e-03, 1.568965305691046498e-07, 2.399606661455280801e+02, 1.445011068599256765e-01, 1.506725271382932893e-07
2.040000000000000000e+04, 2.021567310282734124e-03, 1.568808254870701109e-07, 2.399605803674384390e+02, 1.444882824824362255e-01, 1.506701938640502069e-07
2.046000000000000000e+04, 2.021993963737582934e-03, 1.568773136229467610e-07, 2.399604889509509178e+02, 1.444754720644914059e-01, 1.506670270271154574e-07
2.052000000000000000e+04, 2.022420617206084886e-03, 1.568847793930136631e-07, 2.399604010294967793e+02, 1.444626529283262462e-01, 1.506643745743852293e-07
2.058000000000000000e+04, 2.022847270582657335e-03, 1.568938032051933099e-07, 2.399603714301910315e+02, 1.444496889769168735e-01, 1.506703304105757867e-07
2.064000000000000000e+04, 2.023273923918625112e-03, 1.568860797398331339e-07, 2.399603022528829399e+02, 1.444368232528836227e-01, 1.506704432563704339e-07
2.070000000000000000e+04, 2.023700577290786593e-03, 1.568769540335471379e-07, 2.399602247260776835e+02, 1.444239782197611621e-01, 1.506693223884463590e-07
2.076000000000000000e+04, 2.024127230703888849e-03, 1.568787678001986029e-07, 2.399601065773676964e+02, 1.444112339629889108e-01, 1.506622019619974111e-07
2.082000000000000000e+04, 2.024553883997923156e-03, 1.569029468570288640e-07, 2.399600836430713855e+02, 1.443982533823842396e-01, 1.506691404127204455e-07
2.088000000000000000e+04, 2.024980537279672584e-03, 1.568954900106227266e-07, 2.399600709103945348e+02, 1.443852474788493712e-01, 1.506775859448405276e-07
2.094000000000000000e+04, 2.025407190545009794e-03, 1.568754641794820952e-07, 2.399599507196658692e+02, 1.443725081790694365e-01, 1.506701598993820778e-07
2.100000000000000000e+04, 2.025833843845068795e-03, 1.568798021339572107e-07, 2.399598608905531023e+02, 1.443596935024411831e-01, 1.506672165628176571e-07
2.106000000000000000e+04, 2.026260497135968022e-03, 1.568872818158064763e-07, 2.399597852012473140e+02, 1.443468437105872026e-01, 1.506663606813712125e-07
2.112000000000000000e+04, 2.026687150350372016e-03, 1.568963670950205385e-07, 2.399597463379206772e+02, 1.443339025447566981e-01, 1.506709446753383316e-07
2.118000000000000000e+04, 2.027113803521148581e-03, 1.568947633277198169e-07, 2.399596981745797279e+02, 1.443209844283242227e-01, 1.506741544193480054e-07
2.124000000000000000e+04, 2.027540456715449298e-03, 1.568788483401691886e-07, 2.399596298451534722e+02, 1.443081163000956291e-01, 1.506743837859699213e-07
2.130000000000000000e+04, 2.027967109917995590e-03, 1.568725823321338447e-07, 2.399594828727636013e+02, 1.442954431525181325e-01, 1.506629896733196092e-07
2.136000000000000000e+04, 2.028393763076610009e-03, 1.568923586992012676e-07, 2.399594458799289498e+02, 1.442824972479727352e-01, 1.506678478384470346e-07
2.142000000000000000e+04, 2.028820416249232754e-03, 1.568919772609047516e-07, 2.399593901843943229e+02, 1.442695976952614867e-01, 1.506699414113954681e-07
2.148000000000000000e+04, 2.029247069337527989e-03, 1.569005651027426284e-07, 2.399593380281880854e+02, 1.442566893460507649e-01, 1.506725576753280891e-07
2.154000000000000000e+04, 2.029673722422481279e-03, 1.568982528293874981e-07, 2.399593188700663404e+02, 1.442436991775568333e-01, 1.506800521048506616e-07
2.160000000000000000e+04, 2.030100375483220431e-03, 1.568846185008436026e-07, 2.399592066723932646e+02, 1.442309396078336747e-01, 1.506737903016767885e-07
