# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
2.166000000000000000e+04, 2.665752719643026125e-03, 1.828764762385619678e-07, 2.398662668200502992e+02, 1.250059778698547341e-01, 1.509706575400401316e-07
2.172000000000000000e+04, 2.667938989802897103e-03, 1.828752329242841744e-07, 2.398659717973243630e+02, 1.249396954299187151e-01, 1.509740630304973446e-07
2.178000000000000000e+04, 2.670125259950821041e-03, 1.828746031448400306e-07, 2.398656560028322247e+02, 1.248734568161659481e-01, 1.509738727046492215e-07
2.184000000000000000e+04, 2.672311530031690977e-03, 1.828746358230338577e-07, 2.398653572127034579e+02, 1.248071810672385651e-01, 1.509765778688312774e-07
2.190000000000000000e+04, 2.674497799949307822e-03, 1.828716449559025720e-07, 2.398650218671303094e+02, 1.247409828728645725e-01, 1.509729662731886863e-07
2.196000000000000000e+04, 2.676684069893598208e-03, 1.828800771417328536e-07, 2.398647267833506760e+02, 1.246746977859595762e-01, 1.509762541441481560e-07
2.202000000000000000e+04, 2.678870339771210161e-03, 1.828789021444557992e-07, 2.398644272396325619e+02, 1.246084215584103011e-01, 1.509787483032354167e-07
2.208000000000000000e+04, 2.681056609491827471e-03, 1.828716122937281761e-07, 2.398641055168796754e+02, 1.245421920388403991e-01, 1.509773931090879559e-07
2.214000000000000000e+04, 2.683242879227058526e-03, 1.828684406207964570e-07, 2.398637632078932427e+02, 1.244760057440227330e-01, 1.509724568773886460e-07
2.220000000000000000e+04, 2.685429148851444219e-03, 1.828786296630646010e-07, 2.398634532919345190e+02, 1.244097495252816515e-01, 1.509730760581551868e-07
2.226000000000000000e+04, 2.687615418322444796e-03, 1.828839438310350261e-07, 2.398631782705452906e+02, 1.243434181589442716e-01, 1.509796918084434862e-07
2.232000000000000000e+04, 2.689801687870875188e-03, 1.828690740812041205e-07, 2.398628585035447713e+02, 1.242771815632886800e-01, 1.509785557013745067e-07
2.238000000000000000e+04, 2.691987957306135690e-03, 1.828784609424775520e-07, 2.398624851973348768e+02, 1.242110583292457132e-01, 1.509681348364420331e-07
2.244000000000000000e+04, 2.694174226583431406e-03, 1.828936404430471351e-07, 2.398623055505456421e+02, 1.241445217757635583e-01, 1.509911664731343652e-07
2.250000000000000000e+04, 2.696360495894266265e-03, 1.828660821179416856e-07, 2.398618758857716955e+02, 1.240785170245571195e-01, 1.509709302221664121e-07
2.256000000000000000e+04, 2.698546765054399190e-03, 1.828841708332804074e-07, 2.398616433226466995e+02, 1.240120919454021087e-01, 1.509847687389974721e-07
2.262000000000000000e+04, 2.700733034189854807e-03, 1.828691321834189201e-07, 2.398612433406170794e+02, 1.239460223348825274e-01, 1.509695902796248752e-07
2.268000000000000000e+04, 2.702919303219216904e-03, 1.829014710228908196e-07, 2.398610110099535859e+02, 1.238795955054649844e-01, 1.509834253977233171e-07
2.274000000000000000e+04, 2.705105572192419497e-03, 1.828866634994732104e-07, 2.398607424041869365e+02, 1.238132451968841086e-01, 1.509909555334921088e-07
2.280000000000000000e+04, 2.707291841118188245e-03, 1.828718224135810559e-07, 2.398603501371694620e+02, 1.237471568020701157e-01, 1.509770063079539268e-07
2.286000000000000000e+04, 2.709478109962275370e-03, 1.828932783752397493e-07, 2.398600743923734626e+02, 1.236808202696821762e-01, 1.509832433125605879e-07
2.292000000000000000e+04, 2.711664378717315669e-03, 1.828946048291153057e-07, 2.398597901852196799e+02, 1.236145010527593402e-01, 1.509879879527101882e-07
2.298000000000000000e+04, 2.713850647327190838e-03, 1.828951231162359429e-07, 2.398594894160097226e+02, 1.235482162913890819e-01, 1.509898298634860784e-07
2.304000000000000000e+04, 2.716036915986917624e-03, 1.828938411947519348e-07, 2.398591951095239665e+02, 1.234819171473860444e-01, 1.509927685194814284e-07
2.310000000000000000e+04, 2.718223184549036289e-03, 1.828882221328711212e-07, 2.398588635087222940e+02, 1.234156962912064393e-01, 1.509891915407592348e-07
2.316000000000000000e+04, 2.720409452993522055e-03, 1.828943180831198049e-07, 2.398585538999134315e+02, 1.233494281403737791e-01, 1.509894102565594055e-07
2.322000000000000000e+04, 2.722595721416801694e-03, 1.829035547305853239e-07, 2.398582637194317044e+02, 1.232831181896637124e-01, 1.509929844248993896e-07
2.328000000000000000e+04, 2.724781989793953300e-03, 1.829023881209756908e-07, 2.398579940539471238e+02, 1.232167642097687088e-01, 1.510001090877077873e-07
2.334000000000000000e+04, 2.726968258033589474e-03, 1.828863718263560357e-07, 2.398576438418698729e+02, 1.231505797805842045e-01, 1.509931649855362214e-07
2.340000000000000000e+04, 2.729154526272778089e-03, 1.828892632566194230e-07, 2.398573083878744683e+02, 1.230843633857414549e-01, 1.509887590047317135e-07
2.346000000000000000e+04, 2.731340794385671896e-03, 1.829018209742887034e-07, 2.398570098264515593e+02, 1.230180683686075832e-01, 1.509907600033333210e-07
2.352000000000000000e+04, 2.733527062385081394e-03, 1.829056352066282972e-07, 2.398567495312690312e+02, 1.229516919585280088e-01, 1.509994187239611729e-07
2.358000000000000000e+04, 2.735713330430729947e-03, 1.828943126668196103e-07, 2.398564155795154420e+02, 1.228854702206796795e-01, 1.509951831681043940e-07
2.364000000000000000e+04, 2.737899598291045847e-03, 1.829010254775747937e-07, 2.398561036572055514e+02, 1.228192013079375117e-01, 1.509947661553110692e-07
2.370000000000000000e+04, 2.740085866151580323e-03, 1.829000094415408413e-07, 2.398558203124613328e+02, 1.227528715017996014e-01, 1.509993199575160141e-07
2.376000000000000000e+04, 2.742272133942332078e-03, 1.828952236705041731e-07, 2.398554676774431016e+02, 1.226866868755166901e-01, 1.509917176299499558e-07
2.382000000000000000e+04, 2.744458401645735301e-03, 1.829113210049828986e-07, 2.398552038940880493e+02, 1.226203145469739880e-01, 1.509996427270873253e-07
2.388000000000000000e+04, 2.746644669245485761e-03, 1.829026302930199982e-07, 2.398549095275990055e+02, 1.225540059109590796e-01, 1.510021865281284879e-07
2.394000000000000000e+04, 2.748830936871495597e-03, 1.828999472565485942e-07, 2.398545641384733642e+02, 1.224878038047418072e-01, 1.509957552350778436e-07
2.400000000000000000e+04, 2.751017204291823174e-03, 1.829095077003091587e-07, 2.398542960923678038e+02, 1.224214384907949260e-01, 1.510028593587214810e-07
2.406000000000000000e+04, 2.753203471724832013e-03, 1.829002771109759032e-07, 2.398539678145885148e+02, 1.223551989788187605e-01, 1.509993665032530768e-07
2.412000000000000000e+04, 2.755389739125134810e-03, 1.829013006134341586e-07, 2.398536576580615360e+02, 1.222889207008976964e-01, 1.509990236542594370e-07
2.418000000000000000e+04, 2.757576006387311984e-03, 1.829023625295457768e-07, 2.398533385749625779e+02, 1.222226604301582670e-01, 1.509970817500722269e-07
2.424000000000000000e+04, 2.759762273629442261e-03, 1.829130844202375877e-07, 2.398530494485446809e+02, 1.221563366556671776e-01, 1.510003767259748161e-07
2.430000000000000000e+04, 2.761948540797502447e-03, 1.829155148982732050e-07, 2.398527834368462095e+02, 1.220899638111545560e-01, 1.510077134290689491e-07
2.436000000000000000e+04, 2.764134807831471977e-03, 1.829062093683051197e-07, 2.398524582260234581e+02, 1.220237142707721878e-01, 1.510046053078550687e-07
2.442000000000000000e+04, 2.766321074877130075e-03, 1.829060614494999171e-07, 2.398521466725953815e+02, 1.219574354124140919e-01, 1.510038701087208858e-07
2.448000000000000000e+04, 2.768507341795996366e-03, 1.829059077552419094e-07, 2.398518250342610543e+02, 1.218911769283131663e-01, 1.510013267091513703e-07
2.454000000000000000e+04, 2.770693608630293153e-03, 1.829160289944523784e-07, 2.398515301150397079e+02, 1.218248618739985328e-01, 1.510034632937290605e-07
2.460000000000000000e+04, 2.772879875431095899e-03, 1.829239505560477563e-07, 2.398512657279464406e+02, 1.217584823763490226e-01, 1.510109607003431613e-07
2.466000000000000000e+04, 2.775066142132021942e-03, 1.829161334008614667e-07, 2.398509732982931268e+02, 1.216921608101282221e-01, 1.510134853155609494e-07
2.472000000000000000e+04, 2.777252408844659969e-03, 1.829070884138655254e-07, 2.398506332104047374e+02, 1.216259379981605160e-01, 1.510075631294614431e-07
2.478000000000000000e+04, 2.779438675402162110e-03, 1.829166479432797519e-07, 2.398503173855463046e+02, 1.215596638196161511e-01, 1.510058935376009901e-07
2.484000000000000000e+04, 2.781624941912246886e-03, 1.829192141133420151e-07, 2.398500582145495059e+02, 1.214932708543877554e-01, 1.510142128468487767e-07
2.490000000000000000e+04, 2.783811208425674474e-03, 1.829122359727738194e-07, 2.398496999570975845e+02, 1.214270836698966849e-01, 1.510049761131135873e-07
2.496000000000000000e+04, 2.785997474725500789e-03, 1.829233775351597776e-07, 2.398494564978691415e+02, 1.213606567009210269e-01, 1.510160268918621350e-07
2.502000000000000000e+04, 2.788183741097682855e-03, 1.829145662843585766e-07, 2.398490983119405655e+02, 1.212944678585072267e-01, 1.510067337378352673e-07
2.508000000000000000e+04, 2.790370007336145496e-03, 1.829315928798148582e-07, 2.398488576414399915e+02, 1.212280338429256032e-01, 1.510182327756876836e-07
2.514000000000000000e+04, 2.792556273465649289e-03, 1.829149632680617793e-07, 2.398485391590190545e+02, 1.211617609863449019e-01, 1.510159130621420784e-07
2.520000000000000000e+04, 2.794742539651603585e-03, 1.829146843206733982e-07, 2.398481934887431919e+02, 1.210955438671753592e-01, 1.510087356257732150e-07
2.526000000000000000e+04, 2.796928805641296471e-03, 1.829307242396229375e-07, 2.398479245977476637e+02, 1.210291665743353645e-01, 1.510151544406597674e-07
2.532000000000000000e+04, 2.799115071626731479e-03, 1.829313190220584629e-07, 2.398476485362217545e+02, 1.209628035412637220e-01, 1.510202766106267204e-07
2.538000000000000000e+04, 2.801301337502406629e-03, 1.829301597624750827e-07, 2.398473459799027125e+02, 1.208964948173215231e-01, 1.510206644476983493e-07
2.544000000000000000e+04, 2.803487603337579889e-03, 1.829330291846588076e-07, 2.398470579679920149e+02, 1.208301552572833976e-01, 1.510236099711896874e-07
2.550000000000000000e+04, 2.805673869130624522e-03, 1.829341091405519758e-07, 2.398467542164653423e+02, 1.207638476387672549e-01, 1.510237275184165944e-07
2.556000000000000000e+04, 2.807860134787286497e-03, 1.829398720147969323e-07, 2.398464725932480519e+02, 1.206974935178721231e-01, 1.510277559389700941e-07
2.562000000000000000e+04, 2.810046400451675364e-03, 1.829359623218223189e-07, 2.398461809107382976e+02, 1.206311595628575262e-01, 1.510299665444462877e-07
2.568000000000000000e+04, 2.812232666017418746e-03, 1.829300867456915483e-07, 2.398458538286130306e+02, 1.205648981426115929e-01, 1.510258383469922745e-07
2.574000000000000000e+04, 2.814418931523095593e-03, 1.829275371078413992e-07, 2.398455486461885755e+02, 1.204985907127630596e-01, 1.510255820940922159e-07
2.580000000000000000e+04, 2.816605197001195108e-03, 1.829262866232691151e-07, 2.398452040669353380e+02, 1.204323639597306844e-01, 1.510182635020385559e-07
2.586000000000000000e+04, 2.818791462266014708e-03, 1.829426924787797819e-07, 2.398449426724850753e+02, 1.203659646938753519e-01, 1.510257627738107627e-07
2.592000000000000000e+04, 2.820977727606447435e-03, 1.829352112594746081e-07, 2.398446628516218766e+02, 1.202996028441476878e-01, 1.510299478303326234e-07
2.598000000000000000e+04, 2.823163992851261336e-03, 1.829269052358368758e-07, 2.398443151692429751e+02, 1.202333802934914403e-01, 1.510219740622775406e-07
2.604000000000000000e+04, 2.825350257953365609e-03, 1.829391990836545109e-07, 2.398440321861637017e+02, 1.201670236053588720e-01, 1.510255358069763614e-07
2.610000000000000000e+04, 2.827536523120123026e-03, 1.829430007734588704e-07, 2.398437480459561186e+02, 1.201006686489509007e-01, 1.510288643800766586e-07
2.616000000000000000e+04, 2.829722788061470040e-03, 1.829372126246445200e-07, 2.398434679220234500e+02, 1.200343047787982564e-01, 1.510328859695027474e-07
2.622000000000000000e+04, 2.831909053083402766e-03, 1.829326418380796591e-07, 2.398431109613466674e+02, 1.199680983567729953e-01, 1.510231121967011652e-07
2.628000000000000000e+04, 2.834095317896921044e-03, 1.829487245564420263e-07, 2.398428684109575784e+02, 1.199016558503872981e-01, 1.510338121237294980e-07
2.634000000000000000e+04, 2.836281582730022181e-03, 1.829276989410564879e-07, 2.398425505220309617e+02, 1.198353676246789595e-01, 1.510309773115582992e-07
2.640000000000000000e+04, 2.838467847544184908e-03, 1.829246900704053709e-07, 2.398421731910597714e+02, 1.197692007686031457e-01, 1.510174381282258681e-07
2.646000000000000000e+04, 2.840654112221270653e-03, 1.829551178167720206e-07, 2.398419321833104050e+02, 1.197027531874078760e-01, 1.510283396562464055e-07
2.652000000000000000e+04, 2.842840376835177336e-03, 1.829558272316500595e-07, 2.398416983720597102e+02, 1.196362902890606011e-01, 1.510405168734570667e-07
2.658000000000000000e+04, 2.845026641353232740e-03, 1.829472510971098005e-07, 2.398413721583754352e+02, 1.195700163409227912e-01, 1.510360613170160164e-07
2.664000000000000000e+04, 2.847212905861190753e-03, 1.829529396932239675e-07, 2.398411072291625032e+02, 1.195036160420111515e-01, 1.510425973506614280e-07
2.670000000000000000e+04, 2.849399170232518475e-03, 1.829424951577610447e-07, 2.398407741333769252e+02, 1.194373547675527669e-01, 1.510368382421885828e-07
2.676000000000000000e+04, 2.851585434632261835e-03, 1.829454039334054866e-07, 2.398404738444663735e+02, 1.193710255652781355e-01, 1.510369519723501867e-07
2.682000000000000000e+04, 2.853771698884634798e-03, 1.829419168092336099e-07, 2.398401607540795339e+02, 1.193047218704348239e-01, 1.510347281269841303e-07
2.688000000000000000e+04, 2.855957963115122490e-03, 1.829461797740195178e-07, 2.398398504266461941e+02, 1.192384118073898935e-01, 1.510329696541478419e-07
2.694000000000000000e+04, 2.858144227231761147e-03, 1.829557028866296910e-07, 2.398395812654603958e+02, 1.191720169016785569e-01, 1.510386072737792173e-07
2.700000000000000000e+04, 2.860330491324582485e-03, 1.829500326593822118e-07, 2.398392991270624179e+02, 1.191056478859570944e-01, 1.510418779191762660e-07
2.706000000000000000e+04, 2.862516755408916255e-03, 1.829441712943171470e-07, 2.398389630200680926e+02, 1.190393883971468947e-01, 1.510353719938295254e-07
2.712000000000000000e+04, 2.864703019269968128e-03, 1.829548156151747014e-07, 2.398386849554861442e+02, 1.189730097190494912e-01, 1.510393201109648659e-07
2.718000000000000000e+04, 2.866889283228939937e-03, 1.829526031360039772e-07, 2.398383979280184519e+02, 1.189066486762224706e-01, 1.510416212534335401e-07
2.724000000000000000e+04, 2.869075546967371580e-03, 1.829499301750207946e-07, 2.398380856934059295e+02, 1.188403383535301672e-01, 1.510393327795522610e-07
2.730000000000000000e+04, 2.871261810798607025e-03, 1.829568728400400821e-07, 2.398377951279764488e+02, 1.187739831738913177e-01, 1.510409350009809550e-07
2.736000000000000000e+04, 2.873448074397636290e-03, 1.829556324286149262e-07, 2.398375219630449635e+02, 1.187075919117191319e-01, 1.510456612710169820e-07
2.742000000000000000e+04, 2.875634338084098653e-03, 1.829490183796131596e-07, 2.398371863728092990e+02, 1.186413270281012761e-01, 1.510390455266007120e-07
2.748000000000000000e+04, 2.877820601653597720e-03, 1.829668945086470294e-07, 2.398369125027083157e+02, 1.185749358746029380e-01, 1.510435872190873712e-07
2.754000000000000000e+04, 2.880006865112167726e-03, 1.829748619532185933e-07, 2.398366756335898060e+02, 1.185084688996315555e-01, 1.510548192859610794e-07
2.760000000000000000e+04, 2.882193128506546891e-03, 1.829578143676642359e-07, 2.398363768802008735e+02, 1.184421270772843537e-01, 1.510547953815400577e-07
2.766000000000000000e+04, 2.884379391867748169e-03, 1.829460198135746349e-07, 2.398360123873549981e+02, 1.183759180193975358e-01, 1.510427953493782296e-07
2.772000000000000000e+04, 2.886565655153927861e-03, 1.829577748066574711e-07, 2.398357143894537558e+02, 1.183095732201591699e-01, 1.510428405876358701e-07
2.778000000000000000e+04, 2.888751918372478925e-03, 1.829665832471381902e-07, 2.398354366449215433e+02, 1.182431866714171581e-01, 1.510465397867807519e-07
2.784000000000000000e+04, 2.890938181570053278e-03, 1.829717957424291458e-07, 2.398351761917865304e+02, 1.181767644440267356e-01, 1.510533601701101612e-07
2.790000000000000000e+04, 2.893124444629835944e-03, 1.829687199135843940e-07, 2.398348858373747419e+02, 1.181104021843293744e-01, 1.510547118247494780e-07
2.796000000000000000e+04, 2.895310707695303732e-03, 1.829661890387277453e-07, 2.398345916321681273e+02, 1.180440470526659957e-01, 1.510553326194066715e-07
2.802000000000000000e+04, 2.897496970660723512e-03, 1.829601313356811064e-07, 2.398342770306934426e+02, 1.179777325119294312e-01, 1.510522042740050673e-07
2.808000000000000000e+04, 2.899683233560754626e-03, 1.829635676432790534e-07, 2.398339601968395414e+02, 1.179114217645498425e-01, 1.510486342716782349e-07
2.814000000000000000e+04, 2.901869496332325996e-03, 1.829721555915145651e-07, 2.398336973914453552e+02, 1.178450011134291875e-01, 1.510548927507419807e-07
2.820000000000000000e+04, 2.904055759188819020e-03, 1.829687705272002563e-07, 2.398333974004220011e+02, 1.177786549579177000e-01, 1.510543352700375130e-07
2.826000000000000000e+04, 2.906242021810073566e-03, 1.829702081374387356e-07, 2.398331127330501147e+02, 1.177122771900843551e-01, 1.510565471183164722e-07
2.832000000000000000e+04, 2.908428284509970065e-03, 1.829678250056508494e-07, 2.398328062858030307e+02, 1.176459427037369887e-01, 1.510547476914309637e-07
2.838000000000000000e+04, 2.910614547003365950e-03, 1.829666533125956679e-07, 2.398325165593696795e+02, 1.175795738075936098e-01, 1.510559750420715324e-07
2.844000000000000000e+04, 2.912800809614009626e-03, 1.829716534313791537e-07, 2.398321914231003689e+02, 1.175132755951739660e-01, 1.510506897153208895e-07
2.850000000000000000e+04, 2.914987071975203535e-03, 1.829874866095702636e-07, 2.398319783201445716e+02, 1.174467510197685916e-01, 1.510658919261871034e-07
2.856000000000000000e+04, 2.917173334373526165e-03, 1.829686550540076889e-07, 2.398316573953485999e+02, 1.173804429726824916e-01, 1.510613165134892794e-07
2.862000000000000000e+04, 2.919359596656553434e-03, 1.829654129699334407e-07, 2.398313363178774296e+02, 1.173141344993522961e-01, 1.510566768661714085e-07
2.868000000000000000e+04, 2.921545858983319588e-03, 1.829692141557199771e-07, 2.398310251934835264e+02, 1.172478052771985385e-01, 1.510538275087121377e-07
2.874000000000000000e+04, 2.923732121121266729e-03, 1.829787785616655908e-07, 2.398307535283373397e+02, 1.171813960606057081e-01, 1.510581898312764395e-07
2.880000000000000000e+04, 2.925918383279804171e-03, 1.829823552886803768e-07, 2.398304809971018869e+02, 1.171149879588403303e-01, 1.510623672235364293e-07
2.886000000000000000e+04, 2.928104645308328858e-03, 1.829775445510939020e-07, 2.398302041863250338e+02, 1.170485878243743977e-01, 1.510657318083418201e-07
2.892000000000000000e+04, 2.930290907321589280e-03, 1.829641331045092568e-07, 2.398298693218721667e+02, 1.169823035026034130e-01, 1.510583901489389254e-07
2.898000000000000000e+04, 2.932477169265724874e-03, 1.829715055182718623e-07, 2.398295459403815642e+02, 1.169159953939569313e-01, 1.510531224634460983e-07
2.904000000000000000e+04, 2.934663431070435972e-03, 1.829923344141774811e-07, 2.398293058681944956e+02, 1.168495196311261364e-01, 1.510631607547788622e-07
2.910000000000000000e+04, 2.936849692856345704e-03, 1.829898598176929080e-07, 2.398290634945849433e+02, 1.167830479260411058e-01, 1.510727557556758682e-07
2.916000000000000000e+04, 2.939035954624975855e-03, 1.829741473888828168e-07, 2.398287315548126060e+02, 1.167167549112598929e-01, 1.510658160819525339e-07
2.922000000000000000e+04, 2.941222216241868009e-03, 1.829812514245176928e-07, 2.398284220710809507e+02, 1.166504162240597636e-01, 1.510629802493067452e-07
2.928000000000000000e+04, 2.943408477872943695e-03, 1.829852903101498621e-07, 2.398281647088035413e+02, 1.165839726362415951e-01, 1.510697319276667970e-07
2.934000000000000000e+04, 2.945594739406602082e-03, 1.829796792739091088e-07, 2.398278340516427249e+02, 1.165176748910540655e-01, 1.510629218416359036e-07
2.940000000000000000e+04, 2.947781000891554204e-03, 1.829889533678477344e-07, 2.398275850748005951e+02, 1.164512132986360443e-01, 1.510711690815455766e-07
2.946000000000000000e+04, 2.949967262283947986e-03, 1.829809750987421291e-07, 2.398272616003002611e+02, 1.163848997998327278e-01, 1.510656178629240774e-07
2.952000000000000000e+04, 2.952153523683513549e-03, 1.829933057931092656e-07, 2.398269935034190610e+02, 1.163184751138168216e-01, 1.510702761489583248e-07
2.958000000000000000e+04, 2.954339784911596493e-03, 1.829913276493372265e-07, 2.398267276731615141e+02, 1.162520452995419729e-01, 1.510753284575181428e-07
2.964000000000000000e+04, 2.956526046172448796e-03, 1.829792189297144374e-07, 2.398264055375180988e+02, 1.161857270391509767e-01, 1.510699243486023166e-07
2.970000000000000000e+04, 2.958712307330029975e-03, 1.829808704465295324e-07, 2.398260880159258761e+02, 1.161193988559474921e-01, 1.510653379552444384e-07
2.976000000000000000e+04, 2.960898568467757244e-03, 1.829913614593409511e-07, 2.398258126212464276e+02, 1.160529861204866037e-01, 1.510685286555027268e-07
2.982000000000000000e+04, 2.963084829468670342e-03, 1.829954068252730105e-07, 2.398255500332917904e+02, 1.159865472888519933e-01, 1.510740687193509909e-07
2.988000000000000000e+04, 2.965271090473385520e-03, 1.829906366658858760e-07, 2.398252626483401002e+02, 1.159201571380770596e-01, 1.510749792747890797e-07
2.994000000000000000e+04, 2.967457351344455867e-03, 1.829846279844732716e-07, 2.398249561200807705e+02, 1.158538043567727410e-01, 1.510723025972399944e-07
3.000000000000000000e+04, 2.969643612235163283e-03, 1.829868240815241347e-07, 2.398246426345525038e+02, 1.157874646825932247e-01, 1.510682979447550642e-07
3.006000000000000000e+04, 2.971829872933573567e-03, 1.829968874802529319e-07, 2.398243827165028961e+02, 1.157210180138617955e-01, 1.510742224986318630e-07
3.012000000000000000e+04, 2.974016133632647815e-03, 1.830011235768171632e-07, 2.398241002142050320e+02, 1.156546155306739515e-01, 1.510759188776252521e-07
3.018000000000000000e+04, 2.976202394325492672e-03, 1.830007903933003380e-07, 2.398238590612276937e+02, 1.155881304547755617e-01, 1.510852873855712916e-07
3.024000000000000000e+04, 2.978388654921503963e-03, 1.829875837303140503e-07, 2.398235018217868628e+02, 1.155218747497862852e-01, 1.510730013028730640e-07
3.030000000000000000e+04, 2.980574915416024390e-03, 1.830021991206330762e-07, 2.398232528800743637e+02, 1.154554038567127128e-01, 1.510808640601956250e-07
3.036000000000000000e+04, 2.982761175940118383e-03, 1.830010753410781643e-07, 2.398229466865177244e+02, 1.153890456530694275e-01, 1.510780223682047176e-07
3.042000000000000000e+04, 2.984947436295670980e-03, 1.830034040039556942e-07, 2.398227102326720797e+02, 1.153225488647534464e-01, 1.510881661129080916e-07
3.048000000000000000e+04, 2.987133696642158779e-03, 1.829891685503052875e-07, 2.398223435834120494e+02, 1.152563088018356968e-01, 1.510739688360240168e-07
3.054000000000000000e+04, 2.989319956932049924e-03, 1.830127372654024989e-07, 2.398221060664899937e+02, 1.151898128796154247e-01, 1.510838606432726601e-07
3.060000000000000000e+04, 2.991506217095614602e-03, 1.829985625178112608e-07, 2.398218437166428032e+02, 1.151233654290918784e-01, 1.510890882343444618e-07
3.066000000000000000e+04, 2.993692477327437613e-03, 1.829826060271628824e-07, 2.398214566918462651e+02, 1.150571633042048597e-01, 1.510709584163107344e-07
3.072000000000000000e+04, 2.995878737374827860e-03, 1.830056190979614899e-07, 2.398212102131303425e+02, 1.149906832206013529e-01, 1.510790934761052212e-07
3.078000000000000000e+04, 2.998064997408092687e-03, 1.830058068774254179e-07, 2.398209368715542098e+02, 1.149242554986782960e-01, 1.510821735017326554e-07
3.084000000000000000e+04, 3.000251257375009112e-03, 1.830112320084010759e-07, 2.398206675412349682e+02, 1.148578192524788710e-01, 1.510859776935543125e-07
3.090000000000000000e+04, 3.002437517281250114e-03, 1.830094636799114209e-07, 2.398204060489985352e+02, 1.147913669645351936e-01, 1.510912252352936115e-07
3.096000000000000000e+04, 3.004623777139001691e-03, 1.829979359705982040e-07, 2.398200821079313698e+02, 1.147250369038859269e-01, 1.510847255382614207e-07
3.102000000000000000e+04, 3.006810036861776170e-03, 1.830024800090332166e-07, 2.398197811832276898e+02, 1.146586608606976337e-01, 1.510825093089386934e-07
3.108000000000000000e+04, 3.008996296600267243e-03, 1.830106310784545556e-07, 2.398195086332441406e+02, 1.145922283829551580e-01, 1.510855912507482808e-07
3.114000000000000000e+04, 3.011182556204215766e-03, 1.830131626369100178e-07, 2.398192461520171435e+02, 1.145257755146601442e-01, 1.510905386015419983e-07
3.120000000000000000e+04, 3.013368815875854066e-03, 1.830043672059170943e-07, 2.398189543498053808e+02, 1.144593795763345634e-01, 1.510899433214675224e-07
3.126000000000000000e+04, 3.015555075365447014e-03, 1.830052011197697220e-07, 2.398186279077727932e+02, 1.143930509053538297e-01, 1.510827940501106784e-07
3.132000000000000000e+04, 3.017741334814269625e-03, 1.830140799422118117e-07, 2.398183970420305116e+02, 1.143265341621116232e-01, 1.510936093159571601e-07
3.138000000000000000e+04, 3.019927594268358856e-03, 1.830084380404468496e-07, 2.398180550416002461e+02, 1.142602345785065920e-01, 1.510834575196969527e-07
3.144000000000000000e+04, 3.022113853552973843e-03, 1.830245208220796133e-07, 2.398178583277088194e+02, 1.141936497952767277e-01, 1.511006640566531333e-07
3.150000000000000000e+04, 3.024300112864843938e-03, 1.830013821734443373e-07, 2.398175070960453752e+02, 1.141273668731334762e-01, 1.510886986185362014e-07
3.156000000000000000e+04, 3.026486372107228384e-03, 1.830153899639040747e-07, 2.398172231454571204e+02, 1.140609515886329278e-01, 1.510893920658417005e-07
3.162000000000000000e+04, 3.028672631269463834e-03, 1.830217466286271837e-07, 2.398169743645407834e+02, 1.139944669259762566e-01, 1.510966998530112128e-07
3.168000000000000000e+04, 3.030858890317760044e-03, 1.830096947590976633e-07, 2.398166824497423590e+02, 1.139280659383294786e-01, 1.510958295841561731e-07
3.174000000000000000e+04, 3.033045149358825927e-03, 1.830053368618480741e-07, 2.398163462931125309e+02, 1.138617506364719423e-01, 1.510865568505173354e-07
3.180000000000000000e+04, 3.035231408348360114e-03, 1.830133242359888416e-07, 2.398160917613114691e+02, 1.137952753341222312e-01, 1.510926919969982306e-07
3.186000000000000000e+04, 3.037417667250601715e-03, 1.830115491038035466e-07, 2.398157693512259527e+02, 1.137289317861032018e-01, 1.510859460934477417e-07
3.192000000000000000e+04, 3.039603926125285498e-03, 1.830297061854865941e-07, 2.398155527298496281e+02, 1.136623813734732452e-01, 1.510992093228223474e-07
3.198000000000000000e+04, 3.041790184884545552e-03, 1.830230959586570510e-07, 2.398152678032420795e+02, 1.135959634786234684e-01, 1.510995035750016394e-07
3.204000000000000000e+04, 3.043976443640282817e-03, 1.830228947322111691e-07, 2.398149968514212844e+02, 1.135295177324081306e-01, 1.511024179719154377e-07
3.210000000000000000e+04, 3.046162702344042995e-03, 1.830163410451635539e-07, 2.398146870333806930e+02, 1.134631469610744570e-01, 1.510979245933726355e-07
3.216000000000000000e+04, 3.048348960895934205e-03, 1.830231617566219066e-07, 2.398143993419973015e+02, 1.133967324716896319e-01, 1.510975974292861061e-07
3.222000000000000000e+04, 3.050535219470505623e-03, 1.830253065714718852e-07, 2.398141445407629817e+02, 1.133302534246615617e-01, 1.511034901519625850e-07
3.228000000000000000e+04, 3.052721477988536766e-03, 1.830184168370907442e-07, 2.398138270099184126e+02, 1.132638955883716742e-01, 1.510974261484409654e-07
3.234000000000000000e+04, 3.054907736360088725e-03, 1.830246169979456272e-07, 2.398135650668796188e+02, 1.131974291635435420e-01, 1.511019025838954262e-07
3.240000000000000000e+04, 3.057093994778236658e-03, 1.830236410110664388e-07, 2.398132603476370832e+02, 1.131310450906934939e-01, 1.510982060161803413e-07
3.246000000000000000e+04, 3.059280253028439939e-03, 1.830274963984442067e-07, 2.398130189676399766e+02, 1.130645375637367306e-01, 1.511065426738673950e-07
