# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
1.080000000000000000e+04, 1.874118978337238834e-03, 1.503872441290611598e-07, 2.399835369886437206e+02, 1.489351295673154441e-01, 1.505862700159407325e-07
1.086000000000000000e+04, 1.874105728145280007e-03, 1.503925705470696664e-07, 2.399835143166610578e+02, 1.489355923498112688e-01, 1.505826920625422529e-07
1.092000000000000000e+04, 1.874092477973632624e-03, 1.504087774989006776e-07, 2.399835585424323767e+02, 1.489358838394859996e-01, 1.505886782040878200e-07
1.098000000000000000e+04, 1.874079227714960669e-03, 1.504039660245410430e-07, 2.399835964624221845e+02, 1.489361914772778794e-01, 1.505937640419015777e-07
1.104000000000000000e+04, 1.874065977475854660e-03, 1.503873568196483485e-07, 2.399835820191950404e+02, 1.489366331913297703e-01, 1.505913657455153625e-07
1.110000000000000000e+04, 1.874052727269247612e-03, 1.503804926057056491e-07, 2.399835356944498130e+02, 1.489371565382718865e-01, 1.505844110950022912e-07
1.116000000000000000e+04, 1.874039477083890275e-03, 1.503916154461091922e-07, 2.399835217855469409e+02, 1.489375968831471442e-01, 1.505820911132352064e-07
1.122000000000000000e+04, 1.874026226853368763e-03, 1.504030303210069878e-07, 2.399835551506777449e+02, 1.489379161822100839e-01, 1.505865296118132039e-07
1.128000000000000000e+04, 1.874012976602772813e-03, 1.504005510690180283e-07, 2.399835825999739995e+02, 1.489382506292355468e-01, 1.505901232436949490e-07
1.134000000000000000e+04, 1.873999726361993880e-03, 1.503908443903871652e-07, 2.399835799656109998e+02, 1.489386621066214056e-01, 1.505894172986588971e-07
1.140000000000000000e+04, 1.873986476144445280e-03, 1.503850514113637009e-07, 2.399835540577179529e+02, 1.489391331767878357e-01, 1.505853852337257336e-07
1.146000000000000000e+04, 1.873973225957679565e-03, 1.503915333004154691e-07, 2.399835409827395551e+02, 1.489395713867361914e-01, 1.505831882292575003e-07
1.152000000000000000e+04, 1.873959975732747982e-03, 1.504000903679795200e-07, 2.399835665228312109e+02, 1.489399107209868067e-01, 1.505865116187836374e-07
1.158000000000000000e+04, 1.873946725482826189e-03, 1.503998301590770910e-07, 2.399835844749692910e+02, 1.489402694852739739e-01, 1.505887509104756810e-07
1.164000000000000000e+04, 1.873933475307024577e-03, 1.503918966312278328e-07, 2.399835951960899934e+02, 1.489406467627593933e-01, 1.505899570975205477e-07
1.170000000000000000e+04, 1.873920225104539232e-03, 1.503830125495142602e-07, 2.399835589672161973e+02, 1.489411442611919267e-01, 1.505844526297760824e-07
1.176000000000000000e+04, 1.873906974983727703e-03, 1.503976754821703091e-07, 2.399835496524629548e+02, 1.489415728410777018e-01, 1.505827958115019169e-07
1.182000000000000000e+04, 1.873893724737532313e-03, 1.504109929953805309e-07, 2.399836101660613110e+02, 1.489418226212876062e-01, 1.505911208046919277e-07
1.188000000000000000e+04, 1.873880474491849317e-03, 1.503980851276311479e-07, 2.399836304509410638e+02, 1.489421754112437712e-01, 1.505936958153467785e-07
1.194000000000000000e+04, 1.873867224270905863e-03, 1.503823745505828602e-07, 2.399835991838901066e+02, 1.489426602056082849e-01, 1.505889023160250689e-07
1.200000000000000000e+04, 1.873853974088785955e-03, 1.503827742702297729e-07, 2.399835547523238404e+02, 1.489431787087730774e-01, 1.505822274557640975e-07
1.206000000000000000e+04, 1.873840723894852145e-03, 1.503976219335170455e-07, 2.399835654209695122e+02, 1.489435561208668490e-01, 1.505834289801473612e-07
1.212000000000000000e+04, 1.873827473663375234e-03, 1.504034280093370470e-07, 2.399836018821224286e+02, 1.489438674883397096e-01, 1.505883175720440020e-07
1.218000000000000000e+04, 1.873814223422974904e-03, 1.503965341891190814e-07, 2.399836179911016245e+02, 1.489442309705409917e-01, 1.505902973008739834e-07
1.224000000000000000e+04, 1.873800973201756280e-03, 1.503866284426006114e-07, 2.399836018518435594e+02, 1.489446770288741784e-01, 1.505876677638369291e-07
1.230000000000000000e+04, 1.873787723010368177e-03, 1.503865582798995161e-07, 2.399835748277206449e+02, 1.489451509590921652e-01, 1.505834826271854074e-07
1.236000000000000000e+04, 1.873774472819858929e-03, 1.503966129020167828e-07, 2.399835830796078824e+02, 1.489455345591135238e-01, 1.505843400252718991e-07
1.242000000000000000e+04, 1.873761222584758180e-03, 1.504035888160191956e-07, 2.399836105752679032e+02, 1.489458688831193367e-01, 1.505879482922755690e-07
1.248000000000000000e+04, 1.873747972404521530e-03, 1.503977727731938439e-07, 2.399836387887358740e+02, 1.489462013669807794e-01, 1.505916593436213713e-07
1.254000000000000000e+04, 1.873734722193550351e-03, 1.503791028330899897e-07, 2.399836098099953006e+02, 1.489466803034817100e-01, 1.505871956979122043e-07
1.260000000000000000e+04, 1.873721472094377330e-03, 1.503860667324603677e-07, 2.399835538109606432e+02, 1.489472284280283221e-01, 1.505788700754339149e-07
1.266000000000000000e+04, 1.873708221871571000e-03, 1.504115227593602432e-07, 2.399836154631134661e+02, 1.489474752860876217e-01, 1.505873612386841003e-07
1.272000000000000000e+04, 1.873694971629999298e-03, 1.504056130140733492e-07, 2.399836600302772638e+02, 1.489477658937516102e-01, 1.505934104586419859e-07
1.278000000000000000e+04, 1.873681721402836427e-03, 1.503884847125182573e-07, 2.399836507948027986e+02, 1.489481942742731380e-01, 1.505917695035349468e-07
1.284000000000000000e+04, 1.873668471212283377e-03, 1.503799406070821399e-07, 2.399836035576366271e+02, 1.489487199660622097e-01, 1.505846969329791607e-07
1.290000000000000000e+04, 1.873655221042847983e-03, 1.503906071509224680e-07, 2.399835855976382106e+02, 1.489491706865953558e-01, 1.505818092388796362e-07
1.296000000000000000e+04, 1.873641970832766934e-03, 1.504027999883152493e-07, 2.399836187044276699e+02, 1.489494906394046303e-01, 1.505862208503681923e-07
1.302000000000000000e+04, 1.873628720600300362e-03, 1.504003261478532420e-07, 2.399836468700572425e+02, 1.489498232455405136e-01, 1.505899262896688534e-07
1.308000000000000000e+04, 1.873615470377895838e-03, 1.503901805109694257e-07, 2.399836433495958090e+02, 1.489502369915373103e-01, 1.505891028202302560e-07
1.314000000000000000e+04, 1.873602220180484775e-03, 1.503849104859219940e-07, 2.399836162568441296e+02, 1.489507111000255013e-01, 1.505849102009313153e-07
1.320000000000000000e+04, 1.873588970011425599e-03, 1.503923535563226348e-07, 2.399836063480821906e+02, 1.489511412036654825e-01, 1.505831738406337835e-07
1.326000000000000000e+04, 1.873575719800020306e-03, 1.504000692185576703e-07, 2.399836336664694443e+02, 1.489514759780643238e-01, 1.505867585176148917e-07
1.332000000000000000e+04, 1.873562469566992334e-03, 1.503980503133384948e-07, 2.399836482463154539e+02, 1.489518433734793867e-01, 1.505885225139785990e-07
1.338000000000000000e+04, 1.873549219413589038e-03, 1.503827642685549672e-07, 2.399836531392875543e+02, 1.489522355723818803e-01, 1.505889020178927384e-07
1.344000000000000000e+04, 1.873535969316755291e-03, 1.503791325348806351e-07, 2.399835748577463619e+02, 1.489528407631527107e-01, 1.505773934029822594e-07
1.350000000000000000e+04, 1.873522719118410080e-03, 1.504089424937526922e-07, 2.399836264421589362e+02, 1.489531133958967579e-01, 1.505844466832381597e-07
1.356000000000000000e+04, 1.873509468886270721e-03, 1.504092581287242222e-07, 2.399836830528453788e+02, 1.489533731575806985e-01, 1.505922183883570619e-07
1.362000000000000000e+04, 1.873496218659642795e-03, 1.503934488865309135e-07, 2.399836904435786380e+02, 1.489537589620114622e-01, 1.505929551249095130e-07
1.368000000000000000e+04, 1.873482968466491996e-03, 1.503801428126504633e-07, 2.399836489788974347e+02, 1.489542698758396511e-01, 1.505867090515376670e-07
1.374000000000000000e+04, 1.873469718306479620e-03, 1.503861549855797808e-07, 2.399836145203756530e+02, 1.489547628475846597e-01, 1.505814644428755763e-07
1.380000000000000000e+04, 1.873456468116532206e-03, 1.504009323632208198e-07, 2.399836397781455730e+02, 1.489551028964845314e-01, 1.505847550498608917e-07
1.386000000000000000e+04, 1.873443217894545966e-03, 1.504020093025570506e-07, 2.399836734072914624e+02, 1.489554215081468624e-01, 1.505892421824259395e-07
1.392000000000000000e+04, 1.873429967676191153e-03, 1.503926664711976207e-07, 2.399836784529597367e+02, 1.489558133175183097e-01, 1.505896439662691424e-07
1.398000000000000000e+04, 1.873416717479350598e-03, 1.503847621118026215e-07, 2.399836543222058651e+02, 1.489562798431013635e-01, 1.505858756855150858e-07
1.404000000000000000e+04, 1.873403467319701863e-03, 1.503897385292395406e-07, 2.399836348501004295e+02, 1.489567344376723501e-01, 1.505827733048263157e-07
1.410000000000000000e+04, 1.873390217126438091e-03, 1.503995218632524433e-07, 2.399836586040853490e+02, 1.489570783366677698e-01, 1.505858491127804822e-07
1.416000000000000000e+04, 1.873376966902495951e-03, 1.504000449692680577e-07, 2.399836788913600003e+02, 1.489574311141262097e-01, 1.505884294505378761e-07
1.422000000000000000e+04, 1.873363716751604751e-03, 1.503916314783010285e-07, 2.399836904497814771e+02, 1.489578062427466820e-01, 1.505897622265043764e-07
1.428000000000000000e+04, 1.873350466575873395e-03, 1.503830492601326290e-07, 2.399836529671433709e+02, 1.489583069613063249e-01, 1.505840858278883194e-07
1.434000000000000000e+04, 1.873337216480066170e-03, 1.503985224618649197e-07, 2.399836473002496859e+02, 1.489587262007254775e-01, 1.505829567369518490e-07
1.440000000000000000e+04, 1.873323966257867644e-03, 1.504103818885908856e-07, 2.399837082236794004e+02, 1.489589749118736539e-01, 1.505913450407825808e-07
1.446000000000000000e+04, 1.873310716039201015e-03, 1.503955462847044890e-07, 2.399837231353992593e+02, 1.489593414545004879e-01, 1.505931571511379592e-07
1.452000000000000000e+04, 1.873297465849331012e-03, 1.503806386516343168e-07, 2.399836853844194877e+02, 1.489598428615118986e-01, 1.505874425395208508e-07
1.458000000000000000e+04, 1.873284215695502275e-03, 1.503845793583666841e-07, 2.399836458058628921e+02, 1.489603489482563270e-01, 1.505814667764302496e-07
1.464000000000000000e+04, 1.873270965518803810e-03, 1.503998904645519325e-07, 2.399836668303319698e+02, 1.489606998353181222e-01, 1.505841526019983486e-07
1.470000000000000000e+04, 1.873257715305996643e-03, 1.504024199409108896e-07, 2.399837020847915880e+02, 1.489610142808877880e-01, 1.505888722088372816e-07
1.476000000000000000e+04, 1.873244465094475990e-03, 1.503934314277665050e-07, 2.399837101295416062e+02, 1.489613984088384024e-01, 1.505897029442658757e-07
1.482000000000000000e+04, 1.873231214903536097e-03, 1.503847814235395877e-07, 2.399836871840448396e+02, 1.489618619009701328e-01, 1.505861045205773729e-07
1.488000000000000000e+04, 1.873217964751675837e-03, 1.503889900517897659e-07, 2.399836652857024717e+02, 1.489623227104949210e-01, 1.505826557903951479e-07
1.494000000000000000e+04, 1.873204714569714439e-03, 1.503992154108160431e-07, 2.399836877250635894e+02, 1.489626699733425097e-01, 1.505855438589293190e-07
1.500000000000000000e+04, 1.873191464354364384e-03, 1.504003385456375600e-07, 2.399837093171753111e+02, 1.489630194066910163e-01, 1.505883108330687996e-07
1.506000000000000000e+04, 1.873178214210687682e-03, 1.503918186155785896e-07, 2.399837220117611594e+02, 1.489633916240452327e-01, 1.505898061697840070e-07
1.512000000000000000e+04, 1.873164964042762148e-03, 1.503827838721921131e-07, 2.399836842418102094e+02, 1.489638930816061801e-01, 1.505840891495919731e-07
1.518000000000000000e+04, 1.873151713956317009e-03, 1.503982300414566859e-07, 2.399836772703175996e+02, 1.489643156621597575e-01, 1.505827738530349065e-07
1.524000000000000000e+04, 1.873138463742462503e-03, 1.504103539389240228e-07, 2.399837388461227476e+02, 1.489645626961676184e-01, 1.505912552496842166e-07
1.530000000000000000e+04, 1.873125213532210150e-03, 1.503951912144492827e-07, 2.399837534682400815e+02, 1.489649299785496261e-01, 1.505930260735295460e-07
1.536000000000000000e+04, 1.873111963351609425e-03, 1.503802763703901396e-07, 2.399837146792137332e+02, 1.489654340472097993e-01, 1.505871634951036280e-07
1.542000000000000000e+04, 1.873098713211794435e-03, 1.503849545965678176e-07, 2.399836756471190142e+02, 1.489659387376703337e-01, 1.505812662185922862e-07
1.548000000000000000e+04, 1.873085463039937584e-03, 1.504005467624655405e-07, 2.399836995374906508e+02, 1.489662822826344768e-01, 1.505843616642775747e-07
1.554000000000000000e+04, 1.873072212837064744e-03, 1.504020319473066190e-07, 2.399837345737956582e+02, 1.489665972829432583e-01, 1.505890500359282743e-07
1.560000000000000000e+04, 1.873058962634039032e-03, 1.503922736465214537e-07, 2.399837394805848021e+02, 1.489669894461148891e-01, 1.505894323934514409e-07
1.566000000000000000e+04, 1.873045712453864399e-03, 1.503844412190512071e-07, 2.399837144141839929e+02, 1.489674583717153222e-01, 1.505855311142693655e-07
1.572000000000000000e+04, 1.873032462311196222e-03, 1.503900152452769586e-07, 2.399836960195583231e+02, 1.489679102096433394e-01, 1.505825833604201045e-07
1.578000000000000000e+04, 1.873019212131684470e-03, 1.503996097667248084e-07, 2.399837214598546780e+02, 1.489682497843936582e-01, 1.505859002893264474e-07
1.584000000000000000e+04, 1.873005961923265720e-03, 1.503990089523088441e-07, 2.399837402735583112e+02, 1.489686063309254571e-01, 1.505882701672505183e-07
1.590000000000000000e+04, 1.872992711791103245e-03, 1.503902032774882124e-07, 2.399837481051618511e+02, 1.489689910010100204e-01, 1.505890705385786354e-07
1.596000000000000000e+04, 1.872979461636679931e-03, 1.503843691686533856e-07, 2.399837099841550980e+02, 1.489694933607441374e-01, 1.505833036521449927e-07
1.602000000000000000e+04, 1.872966211550347333e-03, 1.504012934323576996e-07, 2.399837174156293997e+02, 1.489698790543030615e-01, 1.505840468549854502e-07
1.608000000000000000e+04, 1.872952961342314341e-03, 1.504088070703832714e-07, 2.399837751970109991e+02, 1.489701357997938735e-01, 1.505919857057960544e-07
1.614000000000000000e+04, 1.872939711143825365e-03, 1.503919145681251346e-07, 2.399837801127919477e+02, 1.489705279392079251e-01, 1.505923693607056367e-07
1.620000000000000000e+04, 1.872926460978534009e-03, 1.503794440130353825e-07, 2.399837355022455085e+02, 1.489710469206315946e-01, 1.505856751057456924e-07
1.626000000000000000e+04, 1.872913210849168342e-03, 1.503877500057031815e-07, 2.399837061814547781e+02, 1.489715267425038847e-01, 1.505811659758039581e-07
1.632000000000000000e+04, 1.872899960676402279e-03, 1.504021299649476003e-07, 2.399837375219156002e+02, 1.489718512042462195e-01, 1.505853260473294080e-07
1.638000000000000000e+04, 1.872886710479581022e-03, 1.504004911265039780e-07, 2.399837687729872471e+02, 1.489721758952258779e-01, 1.505894733227094890e-07
1.644000000000000000e+04, 1.872873460288733286e-03, 1.503894848242226342e-07, 2.399837658220835692e+02, 1.489725881820581077e-01, 1.505887327565403477e-07
1.650000000000000000e+04, 1.872860210131332536e-03, 1.503843557544128549e-07, 2.399837362307828244e+02, 1.489730686982110863e-01, 1.505841850158052937e-07
1.656000000000000000e+04, 1.872846959993169870e-03, 1.503929923837613127e-07, 2.399837298326035295e+02, 1.489734898127476337e-01, 1.505829518225277283e-07
1.662000000000000000e+04, 1.872833709809432548e-03, 1.503997299135801104e-07, 2.399837587363913087e+02, 1.489738205143119609e-01, 1.505867636137778457e-07
1.668000000000000000e+04, 1.872820459612620182e-03, 1.503956157974621690e-07, 2.399837696799677076e+02, 1.489741972152111571e-01, 1.505880087118242021e-07
1.674000000000000000e+04, 1.872807209496905921e-03, 1.503873485482469724e-07, 2.399837668192731712e+02, 1.489746092688023216e-01, 1.505872810570846578e-07
1.680000000000000000e+04, 1.872793959361702910e-03, 1.503885418762181161e-07, 2.399837330769081518e+02, 1.489751004169811710e-01, 1.505821401690242033e-07
1.686000000000000000e+04, 1.872780709260699538e-03, 1.504065325389266461e-07, 2.399837677553578033e+02, 1.489754163251211794e-01, 1.505867771655774798e-07
1.692000000000000000e+04, 1.872767459058824382e-03, 1.504044659340853496e-07, 2.399838131556883241e+02, 1.489757047748923591e-01, 1.505929463712511195e-07
1.698000000000000000e+04, 1.872754208877377763e-03, 1.503860320164407683e-07, 2.399837990281021689e+02, 1.489761456872001066e-01, 1.505906085968057652e-07
1.704000000000000000e+04, 1.872740958734013094e-03, 1.503798873040429671e-07, 2.399837490331547372e+02, 1.489766784628140661e-01, 1.505831451605781924e-07
1.710000000000000000e+04, 1.872727708606977811e-03, 1.503935253992762046e-07, 2.399837427190638550e+02, 1.489770993619526085e-01, 1.505819240235497198e-07
1.716000000000000000e+04, 1.872714458429099735e-03, 1.504032688701447901e-07, 2.399837807873945792e+02, 1.489774065888821997e-01, 1.505870453894917440e-07
1.722000000000000000e+04, 1.872701208239707432e-03, 1.503968858050211187e-07, 2.399838018680515290e+02, 1.489777573251912235e-01, 1.505897391002166568e-07
1.728000000000000000e+04, 1.872687958066294534e-03, 1.503857457445581954e-07, 2.399837861437006552e+02, 1.489782023275369183e-01, 1.505871731835457822e-07
1.734000000000000000e+04, 1.872674707933634844e-03, 1.503861372262153701e-07, 2.399837564086498105e+02, 1.489786832138562944e-01, 1.505826050912945236e-07
1.740000000000000000e+04, 1.872661457787344347e-03, 1.503972153322117539e-07, 2.399837700754747232e+02, 1.489790529373571648e-01, 1.505842393253035993e-07
1.746000000000000000e+04, 1.872648207600078598e-03, 1.503977734575183265e-07, 2.399837963100417255e+02, 1.489793904725304763e-01, 1.505876695252886885e-07
1.752000000000000000e+04, 1.872634957418035451e-03, 1.503869867172892950e-07, 2.399837929574268571e+02, 1.489798037881656378e-01, 1.505868716035041248e-07
1.758000000000000000e+04, 1.872621707282168691e-03, 1.503833471401720335e-07, 2.399837599932569390e+02, 1.489802929460560255e-01, 1.505818421130968191e-07
1.764000000000000000e+04, 1.872608457206986678e-03, 1.503946244949914202e-07, 2.399837648732763569e+02, 1.489806851725500036e-01, 1.505822206750003922e-07
1.770000000000000000e+04, 1.872595207039408306e-03, 1.504058711966618983e-07, 2.399837964993656669e+02, 1.489810088971300628e-01, 1.505864212999241636e-07
1.776000000000000000e+04, 1.872581956897301312e-03, 1.504004183462631821e-07, 2.399838431388558888e+02, 1.489812941665864809e-01, 1.505927673401773576e-07
1.782000000000000000e+04, 1.872568706740935108e-03, 1.503799933242362729e-07, 2.399838048411301372e+02, 1.489817969865740444e-01, 1.505869757163977680e-07
1.788000000000000000e+04, 1.872555456624305564e-03, 1.503846897259835909e-07, 2.399837647592004259e+02, 1.489823043757968757e-01, 1.505809291620139215e-07
1.794000000000000000e+04, 1.872542206479030098e-03, 1.504006873441931623e-07, 2.399837901262221749e+02, 1.489826441303307714e-01, 1.505842353185264213e-07
1.800000000000000000e+04, 1.872528956297578274e-03, 1.504014687414875614e-07, 2.399838252586652629e+02, 1.489829588731179655e-01, 1.505889369344289651e-07
1.806000000000000000e+04, 1.872515706121684938e-03, 1.503906926726231270e-07, 2.399838273949263510e+02, 1.489833581296949871e-01, 1.505889233839247620e-07
1.812000000000000000e+04, 1.872502455974306337e-03, 1.503838840185313153e-07, 2.399837987455994721e+02, 1.489838362379505565e-01, 1.505845105989856922e-07
1.818000000000000000e+04, 1.872489205859318275e-03, 1.503916074811778360e-07, 2.399837866812747222e+02, 1.489842718655514375e-01, 1.505824678145520309e-07
1.824000000000000000e+04, 1.872475955691817314e-03, 1.503994497806669991e-07, 2.399838159087681788e+02, 1.489846017316670268e-01, 1.505863255725395695e-07
1.830000000000000000e+04, 1.872462705508105146e-03, 1.503921552129069400e-07, 2.399838274599341048e+02, 1.489849768734518576e-01, 1.505876573977891165e-07
1.836000000000000000e+04, 1.872449455355197981e-03, 1.503823907462682549e-07, 2.399838055660397345e+02, 1.489854376794771396e-01, 1.505842099986467203e-07
1.842000000000000000e+04, 1.872436205263671620e-03, 1.503873531902440419e-07, 2.399837796781534962e+02, 1.489859087140710803e-01, 1.505801918889949532e-07
1.848000000000000000e+04, 1.872422955156246953e-03, 1.504008668433623447e-07, 2.399838110015749351e+02, 1.489862332091000940e-01, 1.505843491085731752e-07
1.854000000000000000e+04, 1.872409704981319424e-03, 1.504018373326984911e-07, 2.399838405634767184e+02, 1.489865622177043158e-01, 1.505882545896735467e-07
1.860000000000000000e+04, 1.872396454859051379e-03, 1.503899252055098646e-07, 2.399838544945696128e+02, 1.489869312610871688e-01, 1.505899264696983743e-07
1.866000000000000000e+04, 1.872383204737319146e-03, 1.503801567593897971e-07, 2.399838035552346582e+02, 1.489874664640103985e-01, 1.505823286467651789e-07
1.872000000000000000e+04, 1.872369954624585357e-03, 1.503953036538001995e-07, 2.399838046231986937e+02, 1.489878684549997001e-01, 1.505821624544770069e-07
1.878000000000000000e+04, 1.872356704459846510e-03, 1.504032130958957551e-07, 2.399838444305695759e+02, 1.489881712195266494e-01, 1.505875319179706506e-07
1.884000000000000000e+04, 1.872343454287651388e-03, 1.503947705322694463e-07, 2.399838605525862647e+02, 1.489885346521204468e-01, 1.505895168487715800e-07
1.890000000000000000e+04, 1.872330204136884221e-03, 1.503841429371388207e-07, 2.399838385665244687e+02, 1.489889956953022732e-01, 1.505860563557687277e-07
1.896000000000000000e+04, 1.872316954025668749e-03, 1.503876751384966585e-07, 2.399838122144309409e+02, 1.489894679209304296e-01, 1.505819720046189723e-07
1.902000000000000000e+04, 1.872303703886193113e-03, 1.503988061675110687e-07, 2.399838353630495646e+02, 1.489898133541119329e-01, 1.505849609846826389e-07
1.908000000000000000e+04, 1.872290453707691621e-03, 1.503951976042236119e-07, 2.399838572625215534e+02, 1.489901619878006289e-01, 1.505877714534061104e-07
1.914000000000000000e+04, 1.872277203546679611e-03, 1.503836808643084314e-07, 2.399838423735559729e+02, 1.489906048529632543e-01, 1.505853251218326754e-07
1.920000000000000000e+04, 1.872263953448481937e-03, 1.503852429499168884e-07, 2.399838105198301719e+02, 1.489910911711801178e-01, 1.505804546775528726e-07
1.926000000000000000e+04, 1.872250703332883903e-03, 1.503986519086625618e-07, 2.399838337472251055e+02, 1.489914364012158987e-01, 1.505834548815728845e-07
1.932000000000000000e+04, 1.872237453210449541e-03, 1.504000569277206587e-07, 2.399838635747125011e+02, 1.489917647250905142e-01, 1.505873981623996003e-07
1.938000000000000000e+04, 1.872224203042594697e-03, 1.503913466147459117e-07, 2.399838717629227176e+02, 1.489921484788011286e-01, 1.505882493695076427e-07
1.944000000000000000e+04, 1.872210952961368691e-03, 1.503825631832488618e-07, 2.399838449289688924e+02, 1.489926219390343975e-01, 1.505840962450545704e-07
1.950000000000000000e+04, 1.872197702864475963e-03, 1.503905099239146922e-07, 2.399838256762255355e+02, 1.489930759807942540e-01, 1.505810264216742880e-07
1.956000000000000000e+04, 1.872184452718740361e-03, 1.504032069899367556e-07, 2.399838641266663615e+02, 1.489933822167890110e-01, 1.505862017904022936e-07
1.962000000000000000e+04, 1.872171202551583310e-03, 1.503975214650301447e-07, 2.399838894482853675e+02, 1.489937220826577091e-01, 1.505895011647833681e-07
1.968000000000000000e+04, 1.872157952403170379e-03, 1.503854945617861302e-07, 2.399838746565622216e+02, 1.489941646990547153e-01, 1.505870687783249488e-07
1.974000000000000000e+04, 1.872144702294114421e-03, 1.503856113355952205e-07, 2.399838431214301124e+02, 1.489946502032844788e-01, 1.505822439689980148e-07
1.980000000000000000e+04, 1.872131452178138217e-03, 1.503973394404016574e-07, 2.399838576108920165e+02, 1.489950178142330217e-01, 1.505839955404886552e-07
1.986000000000000000e+04, 1.872118202012789832e-03, 1.503971373854908492e-07, 2.399838851958067494e+02, 1.489953518818442069e-01, 1.505876182769891330e-07
1.992000000000000000e+04, 1.872104951854852836e-03, 1.503848101540468698e-07, 2.399838770224407369e+02, 1.489957775456813849e-01, 1.505861315976425665e-07
1.998000000000000000e+04, 1.872091701750968956e-03, 1.503830782121585615e-07, 2.399838403675482539e+02, 1.489962761652026124e-01, 1.505805752972281331e-07
2.004000000000000000e+04, 1.872078451656615213e-03, 1.503977977956638658e-07, 2.399838548534241625e+02, 1.489966437842923375e-01, 1.505823263380847399e-07
2.010000000000000000e+04, 1.872065201483629707e-03, 1.504019388966215771e-07, 2.399838950479118012e+02, 1.489969455509987106e-01, 1.505877507642995513e-07
2.016000000000000000e+04, 1.872051951379442901e-03, 1.503919773344943269e-07, 2.399839019294453522e+02, 1.489973326489666683e-01, 1.505884152239410271e-07
2.022000000000000000e+04, 1.872038701243646831e-03, 1.503826167374318477e-07, 2.399838791568460294e+02, 1.489977957095561523e-01, 1.505848425476747788e-07
2.028000000000000000e+04, 1.872025451210446211e-03, 1.503882595871745908e-07, 2.399838517388619721e+02, 1.489982706669354950e-01, 1.505806061375228568e-07
2.034000000000000000e+04, 1.872012201076693645e-03, 1.504027140777260147e-07, 2.399838875063993271e+02, 1.489985837714428440e-01, 1.505853979624557503e-07
2.040000000000000000e+04, 1.871998950918951372e-03, 1.503987868339597748e-07, 2.399839173499665037e+02, 1.489989120510959164e-01, 1.505893433206507274e-07
2.046000000000000000e+04, 1.871985700773541681e-03, 1.503862674083285342e-07, 2.399839064685118615e+02, 1.489993446519286557e-01, 1.505874697259102047e-07
2.052000000000000000e+04, 1.871972450670857362e-03, 1.503846946148323459e-07, 2.399838732278351472e+02, 1.489998345275615754e-01, 1.505824013887151887e-07
2.058000000000000000e+04, 1.871959200566599649e-03, 1.503964325407828624e-07, 2.399838830576915143e+02, 1.490002140728288738e-01, 1.505834871084613899e-07
2.064000000000000000e+04, 1.871945950412702607e-03, 1.503978391213442123e-07, 2.399839129384976957e+02, 1.490005422561719584e-01, 1.505874377447645921e-07
2.070000000000000000e+04, 1.871932700258834839e-03, 1.503855890509916204e-07, 2.399839076955700818e+02, 1.490009604136841859e-01, 1.505863698161991061e-07
2.076000000000000000e+04, 1.871919450161380061e-03, 1.503826673546421472e-07, 2.399838713149288196e+02, 1.490014583335746712e-01, 1.505808528938090540e-07
2.082000000000000000e+04, 1.871906200077595771e-03, 1.503974851208817717e-07, 2.399838814470510329e+02, 1.490018371036539446e-01, 1.505819817904089290e-07
2.088000000000000000e+04, 1.871892949916499193e-03, 1.503992665374567328e-07, 2.399839261811414985e+02, 1.490021272372243355e-01, 1.505880546287827676e-07
2.094000000000000000e+04, 1.871879699756502646e-03, 1.503786495008975094e-07, 2.399839108878553589e+02, 1.490025711407219067e-01, 1.505855507101448573e-07
2.100000000000000000e+04, 1.871866449686889313e-03, 1.503779868054891051e-07, 2.399838482913674511e+02, 1.490031362173933338e-01, 1.505762881358861046e-07
2.106000000000000000e+04, 1.871853199617632682e-03, 1.503988745625415680e-07, 2.399838839518297959e+02, 1.490034495912609391e-01, 1.505810645016271098e-07
2.112000000000000000e+04, 1.871839949539577099e-03, 1.504021688870604947e-07, 2.399839168206755176e+02, 1.490037701161716355e-01, 1.505854419767714814e-07
2.118000000000000000e+04, 1.871826699387175172e-03, 1.503983835382211269e-07, 2.399839460666266575e+02, 1.490040999236723340e-01, 1.505893017927457381e-07
2.124000000000000000e+04, 1.871813449251740575e-03, 1.503857282556889125e-07, 2.399839336377191046e+02, 1.490045364891089130e-01, 1.505872071589330339e-07
2.130000000000000000e+04, 1.871800199156997604e-03, 1.503848627419529866e-07, 2.399839003062673157e+02, 1.490050265998569545e-01, 1.505821260280853876e-07
2.136000000000000000e+04, 1.871786949060700754e-03, 1.503969174758059979e-07, 2.399839128546676932e+02, 1.490053991796470023e-01, 1.505836001162680554e-07
2.142000000000000000e+04, 1.871773698911226823e-03, 1.503973520644232610e-07, 2.399839422186059892e+02, 1.490057286840206774e-01, 1.505874767479455011e-07
2.148000000000000000e+04, 1.871760448768575993e-03, 1.503847029185482936e-07, 2.399839343738168793e+02, 1.490061535067452314e-01, 1.505860371026834462e-07
2.154000000000000000e+04, 1.871747198682326011e-03, 1.503831320936140612e-07, 2.399838973162536888e+02, 1.490066531634992586e-01, 1.505804236570299459e-07
2.160000000000000000e+04, 1.871733948603432340e-03, 1.503986047052332147e-07, 2.399839134223619794e+02, 1.490070166284683251e-01, 1.505824060400953187e-07
